state,step,trial,action,update_scale,validation_source,bce_before,bce_after,bce_delta,auc_before,auc_after,auc_delta_pp,first_order_bce_delta,update_norm,validation_gradient_update_cosine,preclip_norm,case
initial,0,7,B_task,0.25,B,0.3257745638489724,0.3039832234382629,-0.0217913404107094,0.8787058432102204,0.8853105103969574,0.6604667186737023,-0.0235321193590105,0.0171607872030071,-0.4745435012563551,2.8355982303619385,1
initial,0,7,B_task,0.5,A,0.159637475758791,0.158004692941904,-0.0016327828168869,0.9597534322738648,0.9611222548484804,0.1368822574615569,-0.0039589863439574,0.0343215744060142,-0.2948458118447689,2.8355982303619385,1
initial,0,7,B_task,0.5,B,0.3257745638489724,0.2860548943281173,-0.039719669520855,0.8787058432102204,0.8912933611869811,1.258751797676072,-0.0470642387180211,0.0343215744060142,-0.4745435012563551,2.8355982303619385,1
rank0_best,10000,0,A_task,0.1,A,0.1650052860379219,0.1645721100270748,-0.000433176010847,0.9614033589363098,0.9615278260707856,0.012446713447578,-0.0004474505356774,0.0045469993502397,-0.1875580658215175,0.3418555557727813,1
rank0_best,10000,0,A_task,0.1,B,0.0869590949267149,0.0869611177593469,2.0228326320648193e-06,0.9847317311763762,0.9847314901351928,-2.4104118334644653e-05,-1.318327371650337e-06,0.0045469993502397,-0.0017623320049467,0.3418555557727813,1
rank0_best,10000,0,A_task,0.25,A,0.1650052860379219,0.1639780133962631,-0.0010272726416587,0.9614033589363098,0.9616974971294402,0.0294138193130399,-0.0011186263195799,0.011367498179411,-0.1875580657699435,0.3418555557727813,1
rank0_best,10000,0,A_task,0.25,B,0.0869590949267149,0.0869762502610683,1.715533435345251e-05,0.9847317311763762,0.9847281239032746,-0.0003607273101668,-3.2958183221282514e-06,0.011367498179411,-0.0017623319781488,0.3418555557727813,1
rank0_best,10000,0,A_task,0.5,A,0.1650052860379219,0.1631401002407073,-0.0018651857972145,0.9614033589363098,0.9619389071464538,0.053554821014401,-0.0022372526391598,0.022734996358822,-0.1875580657699435,0.3418555557727813,1
rank0_best,10000,0,A_task,0.5,B,0.0869590949267149,0.0870343707501888,7.527582347394146e-05,0.9847317311763762,0.9847178905010224,-0.0013840675353926,-6.591636644256503e-06,0.022734996358822,-0.0017623319781488,0.3418555557727813,1
rank0_best,10000,0,B_task,0.1,A,0.1650052860379219,0.1646339438855648,-0.000371342152357,0.9614033589363098,0.961509103536606,0.0105744600296109,-0.0003810053294518,0.0043127116760666,-0.1683822200562966,0.2701299488544464,1
rank0_best,10000,0,B_task,0.1,B,0.0869590949267149,0.0869542445987463,-4.850327968597412e-06,0.9847317311763762,0.9847390613555908,0.0007330179214615,-7.5332470228418845e-06,0.0043127116760666,-0.0106174722681289,0.2701299488544464,1
rank0_best,10000,0,B_task,0.25,A,0.1650052860379219,0.1641142286360263,-0.0008910574018955,0.9614033589363098,0.9616591627597808,0.0255803823471012,-0.0009525133073801,0.0107817790057735,-0.1683822200634826,0.2701299488544464,1
rank0_best,10000,0,B_task,0.25,B,0.0869590949267149,0.0869566693902015,-2.4255365133202256e-06,0.9847317311763762,0.9847476117610932,0.0015880584716909,-1.883311725779409e-05,0.0107817790057735,-0.0106174722809707,0.2701299488544464,1
rank0_best,10000,0,B_task,0.5,A,0.1650052860379219,0.1633509658277034,-0.0016543202102184,0.9614033589363098,0.9618826773166658,0.0479318380355975,-0.0019050266147603,0.021563558011547,-0.1683822200634826,0.2701299488544464,1
rank0_best,10000,0,B_task,0.5,B,0.0869590949267149,0.0869866546243429,2.755969762802124e-05,0.9847317311763762,0.9847582147121428,0.0026483535766619,-3.766623451558818e-05,0.021563558011547,-0.0106174722809707,0.2701299488544464,1
rank0_best,10000,0,momentum_only,0.1,A,0.1650052860379219,0.1644601352512837,-0.0005451507866381,0.9614033589363098,0.9615455088615416,0.0142149925231871,-0.0005667526056297,0.0040916750666043,-0.2640024717812418,0.0,1
rank0_best,10000,0,momentum_only,0.1,B,0.0869590949267149,0.0868779104202985,-8.118450641633745e-05,0.9847317311763762,0.9847806720733642,0.0048940896987925,-8.697552132070682e-05,0.0040916750666043,-0.1292067653470017,0.0,1
rank0_best,10000,0,momentum_only,0.25,A,0.1650052860379219,0.163724885135889,-0.0012804009020328,0.9614033589363098,0.9617519001960756,0.0348541259765688,-0.0014168814899269,0.0102291874893212,-0.2640024718549554,0.0,1
rank0_best,10000,0,momentum_only,0.25,B,0.0869590949267149,0.0867778021842241,-0.0001812927424907,0.9847317311763762,0.984850866794586,0.0119135618209864,-0.0002174387995889,0.0102291874893212,-0.1292067653788969,0.0,1
rank0_best,10000,0,momentum_only,0.5,A,0.1650052860379219,0.1627244465053081,-0.0022808395326137,0.9614033589363098,0.9620754582881929,0.0672099351882948,-0.0028337629798538,0.0204583749786425,-0.2640024718549554,0.0,1
rank0_best,10000,0,momentum_only,0.5,B,0.0869590949267149,0.0866703301668166,-0.0002887647598982,0.9847317311763762,0.9849641230106354,0.023239183425916,-0.0004348775991779,0.0204583749786425,-0.1292067653788969,0.0,1
rank0_best,10000,1,A_task,0.1,A,0.1650052860379219,0.1648067727684975,-0.0001985132694243,0.9614033589363098,0.9614769794940948,0.0073620557785147,-0.0002171627273514,0.0047975378358218,-0.0862745065690081,0.4672972857952118,1
rank0_best,10000,1,A_task,0.1,B,0.0869590949267149,0.0870261009782552,6.700605154036365e-05,0.9847317311763762,0.9847009000778196,-0.0030831098556505,5.827955930822323e-05,0.0047975378358218,0.0738392372657856,0.4672972857952118,1
rank0_best,10000,1,A_task,0.25,A,0.1650052860379219,0.164579714089632,-0.0004255719482898,0.9614033589363098,0.9615683963298798,0.0165037393569988,-0.0005429068086478,0.0119938443794893,-0.0862745065337032,0.4672972857952118,1
rank0_best,10000,1,A_task,0.25,B,0.0869590949267149,0.0871585819870233,0.0001994870603084,0.9847317311763762,0.9846512169837952,-0.0080514192581038,0.0001456988958,0.0119938443794893,0.0738392373070048,0.4672972857952118,1
rank0_best,10000,1,A_task,0.5,A,0.1650052860379219,0.1643871806561946,-0.0006181053817272,0.9614033589363098,0.9616700389385222,0.0266680002212416,-0.0010858136172957,0.0239876887589786,-0.0862745065337032,0.4672972857952118,1
rank0_best,10000,1,A_task,0.5,B,0.0869590949267149,0.08746521435678,0.0005061194300651,0.9847317311763762,0.9845606150627138,-0.0171116113662495,0.0002913977916001,0.0239876887589786,0.0738392373070048,0.4672972857952118,1
rank0_best,10000,1,B_task,0.1,A,0.1650052860379219,0.1645963706076145,-0.0004089154303073,0.9614033589363098,0.9615168509483338,0.0113492012024041,-0.0004197187969113,0.0041436857031637,-0.1930577398974338,0.2091760486364364,1
rank0_best,10000,1,B_task,0.1,B,0.0869590949267149,0.0869457934051752,-1.3301521539679784e-05,0.9847317311763762,0.9847451872825622,0.0013456106185971,-1.4155027329127569e-05,0.0041436857031637,-0.0207641069226337,0.2091760486364364,1
rank0_best,10000,1,B_task,0.25,A,0.1650052860379219,0.1640249662101268,-0.000980319827795,0.9614033589363098,0.9616801161766052,0.0276757240295522,-0.0010492969740717,0.0103592140794511,-0.1930577398734685,0.2091760486364364,1
rank0_best,10000,1,B_task,0.25,B,0.0869590949267149,0.0869286991655826,-3.0395761132270827e-05,0.9847317311763762,0.9847638738155364,0.0032142639160182,-3.538756768108556e-05,0.0103592140794511,-0.0207641069037918,0.2091760486364364,1
rank0_best,10000,1,B_task,0.5,A,0.1650052860379219,0.1631873421370982,-0.0018179439008236,0.9614033589363098,0.9619314453601836,0.0528086423873919,-0.0020985939481435,0.0207184281589023,-0.1930577398734685,0.2091760486364364,1
rank0_best,10000,1,B_task,0.5,B,0.0869590949267149,0.0869078069925308,-5.128793418408828e-05,0.9847317311763762,0.9847936413288116,0.0061910152435395,-7.077513536217112e-05,0.0207184281589023,-0.0207641069037918,0.2091760486364364,1
rank0_best,10000,2,A_task,0.1,A,0.1650052860379219,0.1643819011747837,-0.0006233848631381,0.9614033589363098,0.9615776753425598,0.0174316406249985,-0.0006468393026404,0.005120182485178,-0.2407834128483024,0.3423648476600647,1
rank0_best,10000,2,A_task,0.1,B,0.0869590949267149,0.0869294945150613,-2.9600411653507575e-05,0.9847317311763762,0.9847486524581908,0.001692128181463,-3.307906002715501e-05,0.005120182485178,-0.0392696537315132,0.3423648476600647,1
rank0_best,10000,2,A_task,0.25,A,0.1650052860379219,0.1635378144681453,-0.0014674715697765,0.9614033589363098,0.9618156886100768,0.0412329673767142,-0.0016170982293127,0.0128004559927503,-0.2407834129271012,0.3423648476600647,1
rank0_best,10000,2,A_task,0.25,B,0.0869590949267149,0.0868980415165424,-6.105341017247079e-05,0.9847317311763762,0.9847707340717315,0.0039002895355411,-8.269764871493218e-05,0.0128004559927503,-0.0392696537645717,0.3423648476600647,1
rank0_best,10000,2,A_task,0.5,A,0.1650052860379219,0.162389051169157,-0.0026162348687648,0.9614033589363098,0.9621502518653868,0.0746892929077147,-0.0032341964586255,0.0256009119855007,-0.2407834129271012,0.3423648476600647,1
rank0_best,10000,2,A_task,0.5,B,0.0869590949267149,0.0868815347552299,-7.756017148495553e-05,0.9847317311763762,0.9848008897304534,0.0069158554077186,-0.0001653952974298,0.0256009119855007,-0.0392696537645717,0.3423648476600647,1
rank0_best,10000,2,B_task,0.1,A,0.1650052860379219,0.1646790020167827,-0.0003262840211391,0.9614033589363098,0.9614977931976318,0.0094434261322051,-0.0003344665869223,0.0042199262474725,-0.1510648705654281,0.2929438054561615,1
rank0_best,10000,2,B_task,0.1,B,0.0869590949267149,0.0869748774915933,1.578256487845542e-05,0.9847317311763762,0.9847268993854524,-0.000483179092392,1.2877439735374436e-05,0.0042199262474725,0.0185487230419135,0.2929438054561615,1
rank0_best,10000,2,B_task,0.25,A,0.1650052860379219,0.1642214052379131,-0.0007838808000087,0.9614033589363098,0.9616311128139496,0.0227753877639846,-0.0008361664530494,0.010549815437153,-0.1510648705891422,0.2929438054561615,1
rank0_best,10000,2,B_task,0.25,B,0.0869590949267149,0.0870087951421737,4.970021545887271e-05,0.9847317311763762,0.9847182519435884,-0.0013479232787938,3.2193598871826704e-05,0.010549815437153,0.0185487230922346,0.2929438054561615,1
rank0_best,10000,2,B_task,0.5,A,0.1650052860379219,0.1635462127625942,-0.0014590732753276,0.9614033589363098,0.9618286337852476,0.0425274848937951,-0.0016723329060988,0.0210996308743061,-0.1510648705891422,0.2929438054561615,1
rank0_best,10000,2,B_task,0.5,B,0.0869590949267149,0.0870924979448318,0.0001334030181169,0.9847317311763762,0.984700510263443,-0.0031220912933282,6.438719774365341e-05,0.0210996308743061,0.0185487230922346,0.2929438054561615,1
rank0_best,10000,3,A_task,0.1,A,0.1650052860379219,0.164745219796896,-0.0002600662410258,0.9614033589363098,0.961489799976349,0.0086441040039186,-0.0002797128101577,0.0048464850846465,-0.1100021266059019,0.4535485804080963,1
rank0_best,10000,3,A_task,0.1,B,0.0869590949267149,0.0870084591209888,4.936419427394034e-05,0.9847317311763762,0.984708087682724,-0.0023643493652358,4.1109942094347306e-05,0.0048464850846465,0.0515595758304063,0.4535485804080963,1
rank0_best,10000,3,A_task,0.25,A,0.1650052860379219,0.1644292138516903,-0.0005760721862315,0.9614033589363098,0.961599616765976,0.0196257829666146,-0.0006992820126505,0.0121162125033351,-0.1100021264921938,0.4535485804080963,1
rank0_best,10000,3,A_task,0.25,B,0.0869590949267149,0.087112271413207,0.0001531764864921,0.9847317311763762,0.9846695973873136,-0.0062133789062501,0.0001027748534851,0.0121162125033351,0.0515595758384383,0.4535485804080963,1
rank0_best,10000,3,A_task,0.5,A,0.1650052860379219,0.1640983492136001,-0.0009069368243217,0.9614033589363098,0.9617265980243682,0.0323239088058424,-0.0013985640253011,0.0242324250066702,-0.1100021264921938,0.4535485804080963,1
rank0_best,10000,3,A_task,0.5,B,0.0869590949267149,0.0873656850308179,0.000406590104103,0.9847317311763762,0.9845975494384764,-0.0134181737899696,0.0002055497069702,0.0242324250066702,0.0515595758384383,0.4535485804080963,1
rank0_best,10000,3,B_task,0.1,A,0.1650052860379219,0.1645861908793449,-0.0004190951585769,0.9614033589363098,0.9615181348323822,0.0114775896072449,-0.0004299652893036,0.0042949745263073,-0.1908044106687644,0.2263863980770111,1
rank0_best,10000,3,B_task,0.1,B,0.0869590949267149,0.086940873041749,-1.8221884965891055e-05,0.9847317311763762,0.9847420732975004,0.0010342121124273,-1.952019847941603e-05,0.0042949745263073,-0.0276256807173648,0.2263863980770111,1
rank0_best,10000,3,B_task,0.25,A,0.1650052860379219,0.1639998741447925,-0.0010054118931293,0.9614033589363098,0.9616820650100708,0.0278706073761014,-0.0010749132048879,0.0107374361297066,-0.1908044107140597,0.2263863980770111,1
rank0_best,10000,3,B_task,0.25,B,0.0869590949267149,0.0869177047163248,-4.1390210390096493e-05,0.9847317311763762,0.9847557582855224,0.0024027109146174,-4.880049535221772e-05,0.0107374361297066,-0.027625680716973,0.2263863980770111,1
rank0_best,10000,3,B_task,0.5,A,0.1650052860379219,0.1631394259631633,-0.0018658600747585,0.9614033589363098,0.9619301242828368,0.0526765346527069,-0.0021498264097759,0.0214748722594132,-0.1908044107140597,0.2263863980770111,1
rank0_best,10000,3,B_task,0.5,B,0.0869590949267149,0.0868907827883958,-6.831213831900995e-05,0.9847317311763762,0.9847771978378296,0.004546666145333,-9.760099070443544e-05,0.0214748722594132,-0.027625680716973,0.2263863980770111,1
rank0_best,10000,4,A_task,0.1,A,0.1650052860379219,0.1644492246210575,-0.0005560614168643,0.9614033589363098,0.9615595054626463,0.0156146526336553,-0.0005806829625029,0.0051811675761054,-0.2136126904808646,0.41720712184906,1
rank0_best,10000,4,A_task,0.1,B,0.0869590949267149,0.0869636099785566,4.51505184173584e-06,0.9847317311763762,0.9847276494503022,-0.0004081726074023,2.8280411719600544e-08,0.0051811675761054,3.317778894314442e-05,0.41720712184906,1
rank0_best,10000,4,A_task,0.25,A,0.1650052860379219,0.1637102365493774,-0.0012950494885444,0.9614033589363098,0.9617653734683992,0.0362014532089283,-0.0014517073811481,0.0129529187166591,-0.2136126904737135,0.41720712184906,1
rank0_best,10000,4,A_task,0.25,B,0.0869590949267149,0.0869867477566003,2.765282988546891e-05,0.9847317311763762,0.984718765258789,-0.0012965917587259,7.070098382469552e-08,0.0129529187166591,3.317776817621356e-05,0.41720712184906,1
rank0_best,10000,4,A_task,0.5,A,0.1650052860379219,0.1627419903874397,-0.0022632956504821,0.9614033589363098,0.9620352871418,0.0631928205490073,-0.0029034147622962,0.0259058374333182,-0.2136126904737135,0.41720712184906,1
rank0_best,10000,4,A_task,0.5,B,0.0869590949267149,0.0870679296553134,0.0001088347285985,0.9847317311763762,0.9846975963115692,-0.0034134864807078,1.4140196764939101e-07,0.0259058374333182,3.317776817621356e-05,0.41720712184906,1
rank0_best,10000,4,B_task,0.1,A,0.1650052860379219,0.164624510705471,-0.0003807753324508,0.9614033589363098,0.9615075776576996,0.0104218721389881,-0.000391219468847,0.0043981012729867,-0.1695394769357687,0.2639136016368866,1
rank0_best,10000,4,B_task,0.1,B,0.0869590949267149,0.0869656510651111,6.5561383962575714e-06,0.9847317311763762,0.9847282130718232,-0.0003518104553124,4.32701850051327e-06,0.0043981012729867,0.0059801610214738,0.2639136016368866,1
rank0_best,10000,4,B_task,0.25,A,0.1650052860379219,0.1640938773751258,-0.000911408662796,0.9614033589363098,0.9616544907093048,0.0251131772994961,-0.0009780486554374,0.0109952529945034,-0.1695394769426261,0.2639136016368866,1
rank0_best,10000,4,B_task,0.25,B,0.0869590949267149,0.0869834899902343,2.4395063519477844e-05,0.9847317311763762,0.9847216110229492,-0.0010120153427051,1.0817546069381636e-05,0.0109952529945034,0.0059801610231455,0.2639136016368866,1
rank0_best,10000,4,B_task,0.5,A,0.1650052860379219,0.1633221007883548,-0.001683185249567,0.9614033589363098,0.9618712458610534,0.0467886924743643,-0.0019560973108749,0.0219905059890068,-0.1695394769426261,0.2639136016368866,1
rank0_best,10000,4,B_task,0.5,B,0.0869590949267149,0.0870341084897518,7.501356303689366e-05,0.9847317311763762,0.9847075278759004,-0.0024203300475922,2.1635092138763272e-05,0.0219905059890068,0.0059801610231455,0.2639136016368866,1
rank0_best,10000,5,A_task,0.1,A,0.1650052860379219,0.1644398726522922,-0.0005654133856296,0.9614033589363098,0.9615569977760314,0.0153638839721637,-0.0005828080654766,0.0048391131071527,-0.2295489895433125,0.266185313463211,1
rank0_best,10000,5,A_task,0.1,B,0.0869590949267149,0.0869100857526063,-4.9009174108508025e-05,0.9847317311763762,0.984757262468338,0.0025531291961811,-5.1557375786939585e-05,0.0048391131071527,-0.0647611246587391,0.266185313463211,1
rank0_best,10000,5,A_task,0.25,A,0.1650052860379219,0.1636592432856559,-0.0013460427522659,0.9614033589363098,0.9617726526260376,0.0369293689727934,-0.0014570201386466,0.0120977825596389,-0.2295489895488456,0.266185313463211,1
rank0_best,10000,5,A_task,0.25,B,0.0869590949267149,0.0868461202830076,-0.0001129746437072,0.9847317311763762,0.9847925367355346,0.0060805559158327,-0.0001288934372797,0.0120977825596389,-0.0647611246743704,0.266185313463211,1
rank0_best,10000,5,A_task,0.5,A,0.1650052860379219,0.1625462099909782,-0.0024590760469436,0.9614033589363098,0.962091014623642,0.06876556873322,-0.0029140402772932,0.0241955651192778,-0.2295489895488456,0.266185313463211,1
rank0_best,10000,5,A_task,0.5,B,0.0869590949267149,0.0867668636143207,-0.0001922313123941,0.9847317311763762,0.98484569978714,0.0113968610763626,-0.0002577868745595,0.0241955651192778,-0.0647611246743704,0.266185313463211,1
rank0_best,10000,5,B_task,0.1,A,0.1650052860379219,0.1646814070641994,-0.0003238789737224,0.9614033589363098,0.9614945929050444,0.0091233968734671,-0.0003322543008583,0.0042532883583344,-0.1488885804509701,0.2986729145050049,1
rank0_best,10000,5,B_task,0.1,B,0.0869590949267149,0.0869769766926765,1.7881765961652585e-05,0.9847317311763762,0.9847197177410124,-0.0012013435363722,1.453740012467606e-05,0.0042532883583344,0.0207754896334416,0.2986729145050049,1
rank0_best,10000,5,B_task,0.25,A,0.1650052860379219,0.1642282694578171,-0.0007770165801047,0.9614033589363098,0.9616222386360168,0.0218879699707019,-0.000830635737732,0.0106332207120752,-0.1488885804404122,0.2986729145050049,1
rank0_best,10000,5,B_task,0.25,B,0.0869590949267149,0.087015725299716,5.6630373001104184e-05,0.9847317311763762,0.9847004115581512,-0.0031319618225,3.634349964146912e-05,0.0106332207120752,0.0207754896093523,0.2986729145050049,1
rank0_best,10000,5,B_task,0.5,A,0.1650052860379219,0.1635621435940265,-0.0014431424438953,0.9614033589363098,0.9618107850551604,0.0407426118850695,-0.0016612714754641,0.0212664414241504,-0.1488885804404122,0.2986729145050049,1
rank0_best,10000,5,B_task,0.5,B,0.0869590949267149,0.087111759185791,0.0001526642590761,0.9847317311763762,0.984664568901062,-0.0067162275314225,7.268699928293825e-05,0.0212664414241504,0.0207754896093523,0.2986729145050049,1
rank0_best,10000,6,A_task,0.1,A,0.1650052860379219,0.1645663730800151,-0.0004389129579067,0.9614033589363098,0.9615322859287264,0.0128926992416511,-0.0004594719720846,0.0049757081834773,-0.1760028611523741,0.4279633462429046,1
rank0_best,10000,6,A_task,0.1,B,0.0869590949267149,0.0869726356118917,1.3540685176838265e-05,0.9847317311763762,0.984727303504944,-0.0004427671432383,7.440906675394365e-06,0.0049757081834773,0.0090899251500094,0.4279633462429046,1
rank0_best,10000,6,A_task,0.25,A,0.1650052860379219,0.163986636698246,-0.0010186493396758,0.9614033589363098,0.9617026448249816,0.0299285888671896,-0.0011486799107304,0.0124392702462384,-0.1760028611734647,0.4279633462429046,1
rank0_best,10000,6,A_task,0.25,B,0.0869590949267149,0.0870152980089187,5.6203082203887256e-05,0.9847317311763762,0.9847174015045166,-0.0014329671859658,1.860226635721958e-05,0.0124392702462384,0.0090899251433876,0.4279633462429046,1
rank0_best,10000,6,A_task,0.5,A,0.1650052860379219,0.1632340833544731,-0.0017712026834487,0.9614033589363098,0.9619245471954344,0.0521188259124727,-0.0022973598214608,0.0248785404924768,-0.1760028611734647,0.4279633462429046,1
rank0_best,10000,6,A_task,0.5,B,0.0869590949267149,0.0871458616107702,0.0001867666840553,0.9847317311763762,0.9846929471492768,-0.0038784027099558,3.720453271443916e-05,0.0248785404924768,0.0090899251433876,0.4279633462429046,1
rank0_best,10000,6,B_task,0.1,A,0.1650052860379219,0.1646244950592518,-0.00038079097867,0.9614033589363098,0.9615126671791075,0.0109308242797867,-0.0003914159518739,0.0043335958388989,-0.1721494821917739,0.2835081815719604,1
rank0_best,10000,6,B_task,0.1,B,0.0869590949267149,0.0869615614414215,2.4665147066171844e-06,0.9847317311763762,0.9847363214492796,0.0004590272903448,-4.68495460654312e-07,0.0043335958388989,-0.0006571224927963,0.2835081815719604,1
rank0_best,10000,6,B_task,0.25,A,0.1650052860379219,0.1640943013131618,-0.00091098472476,0.9614033589363098,0.961666402578354,0.0263043642044213,-0.0009785398627765,0.0108339894116029,-0.1721494821670255,0.2835081815719604,1
rank0_best,10000,6,B_task,0.25,B,0.0869590949267149,0.086975846812129,1.6751885414112433e-05,0.9847317311763762,0.9847408146858214,0.0009083509445173,-1.171238638152894e-06,0.0108339894116029,-0.0006571224964918,0.2835081815719604,1
rank0_best,10000,6,B_task,0.5,A,0.1650052860379219,0.1633239179849624,-0.0016813680529594,0.9614033589363098,0.9618920903205872,0.0488731384277407,-0.0019570797255531,0.0216679788232059,-0.1721494821670255,0.2835081815719604,1
rank0_best,10000,6,B_task,0.5,B,0.0869590949267149,0.0870277389883995,6.864406168459458e-05,0.9847317311763762,0.9847443840503692,0.0012652873993101,-2.342477276305788e-06,0.0216679788232059,-0.0006571224964918,0.2835081815719604,1
rank0_best,10000,7,A_task,0.1,A,0.1650052860379219,0.1645836152136326,-0.0004216708242892,0.9614033589363098,0.9615297875404358,0.0126428604126038,-0.0004401082803639,0.0048210329501947,-0.1739943096011694,0.4032151997089386,1
rank0_best,10000,7,A_task,0.1,B,0.0869590949267149,0.0869825754314661,2.348050475121932e-05,0.9847317311763762,0.984723992586136,-0.000773859024028,1.777371986111499e-05,0.0048210329501947,0.0224092634503959,0.4032151997089386,1
rank0_best,10000,7,A_task,0.25,A,0.1650052860379219,0.1640216290950775,-0.0009836569428443,0.9614033589363098,0.961697833776474,0.0294474840164205,-0.001100270681934,0.0120525821671814,-0.1739943096075213,0.4032151997089386,1
rank0_best,10000,7,A_task,0.25,B,0.0869590949267149,0.0870390757918357,7.99808651208711e-05,0.9847317311763762,0.9847094328403472,-0.002229833602918,4.4434298784946154e-05,0.0120525821671814,0.0224092634000236,0.4032151997089386,1
rank0_best,10000,7,A_task,0.5,A,0.1650052860379219,0.1632782071828842,-0.0017270788550376,0.9614033589363098,0.9619235858917236,0.0520226955413871,-0.0022005413638681,0.0241051643343628,-0.1739943096075213,0.4032151997089386,1
rank0_best,10000,7,A_task,0.5,B,0.0869590949267149,0.0871901582926511,0.0002310633659362,0.9847317311763762,0.984677940607071,-0.0053790569305212,8.886859756989231e-05,0.0241051643343628,0.0224092634000236,0.4032151997089386,1
rank0_best,10000,7,B_task,0.1,A,0.1650052860379219,0.1646618336439132,-0.0003434523940086,0.9614033589363098,0.9615005550384522,0.0097196102142427,-0.0003532591812243,0.0044076797426124,-0.1527562652233036,0.3112075924873352,1
rank0_best,10000,7,B_task,0.1,B,0.0869590949267149,0.0869770728051662,1.7977878451327922e-05,0.9847317311763762,0.984722469329834,-0.0009261846542263,1.4001658779122443e-05,0.0044076797426124,0.019308956732028,0.3112075924873352,1
rank0_best,10000,7,B_task,0.25,A,0.1650052860379219,0.1641843147575855,-0.0008209712803363,0.9614033589363098,0.9616361978054048,0.0232838869094864,-0.0008831479376876,0.0110191991670659,-0.1527562651907371,0.3112075924873352,1
rank0_best,10000,7,B_task,0.25,B,0.0869590949267149,0.0870184514671564,5.935654044152139e-05,0.9847317311763762,0.9847063450813291,-0.0025386095046986,3.500414639040046e-05,0.0110191991670659,0.0193089567565524,0.3112075924873352,1
rank0_best,10000,7,B_task,0.5,A,0.1650052860379219,0.1634926877915858,-0.001512598246336,0.9614033589363098,0.96183140873909,0.0428049802780217,-0.0017662958753753,0.0220383983341318,-0.1527562651907371,0.3112075924873352,1
rank0_best,10000,7,B_task,0.5,B,0.0869590949267149,0.0871255747973918,0.0001664798706769,0.9847317311763762,0.9846745111942292,-0.0057219982147027,7.000829278080092e-05,0.0220383983341318,0.0193089567565524,0.3112075924873352,1
initial,0,0,A_task,1.0,A,0.159637475758791,0.1740811362862586,0.0144436605274676,0.9597534322738648,0.9560395529270173,-0.3713879346847637,0.0072908841130359,0.0521073536793003,0.3576509136001171,0.4013706147670746,1
initial,0,0,A_task,1.0,B,0.3257745638489724,0.3816504865884781,0.0558759227395057,0.8787058432102204,0.8627104530334473,-1.5995390176773094,0.0506053614082184,0.0521073536793003,0.3360854466544016,0.4013706147670746,1
initial,0,0,B_task,1.0,A,0.159637475758791,0.1616066001355648,0.0019691243767738,0.9597534322738648,0.96194979429245,0.2196362018585196,-0.0076948552944601,0.0698335673997798,-0.2816530055774334,2.8238604068756104,1
initial,0,0,B_task,1.0,B,0.3257745638489724,0.2635761201381683,-0.062198443710804,0.8787058432102204,0.9019821367263794,2.327629351615901,-0.0949668515587923,0.0698335673997798,-0.4706087584388588,2.8238604068756104,1
initial,0,0,momentum_only,1.0,A,0.159637475758791,0.1637520551681518,0.0041145794093608,0.9597534322738648,0.958509655237198,-0.1243777036666893,0.0026864071359359,0.0386910495238884,0.1774759392003821,0.0,1
initial,0,0,momentum_only,1.0,B,0.3257745638489724,0.3572911217808723,0.0315165579318999,0.8787058432102204,0.8702821402549743,-0.8423702955246082,0.0290864707037865,0.0386910495238884,0.2601553199372792,0.0,1
initial,0,1,A_task,1.0,A,0.159637475758791,0.1748690962791443,0.0152316205203532,0.9597534322738648,0.955881219148636,-0.3872213125228896,0.0075311179080114,0.0527731620954067,0.3647745168435048,0.4468609392642975,1
initial,0,1,A_task,1.0,B,0.3257745638489724,0.3806550100445747,0.0548804461956022,0.8787058432102204,0.8627770094871521,-1.5928833723068303,0.050141486896304,0.0527731620954067,0.3288033887039043,0.4468609392642975,1
initial,0,1,B_task,1.0,A,0.159637475758791,0.1614884555339813,0.0018509797751903,0.9597534322738648,0.9619914875030516,0.2238055229186963,-0.0078678953622835,0.0688193610842997,-0.2922308762474815,2.8785359859466553,1
initial,0,1,B_task,1.0,B,0.3257745638489724,0.2637671254575253,-0.0620074383914471,0.8787058432102204,0.9016954133510588,2.2989570140838467,-0.094295480170528,0.0688193610842997,-0.4741682098153612,2.8785359859466553,1
initial,0,2,A_task,1.0,A,0.159637475758791,0.1689884454011917,0.0093509696424007,0.9597534322738648,0.9571293258666992,-0.2624106407165483,0.005308100807298,0.0475562987862783,0.2853049300110898,0.2724677324295044,1
initial,0,2,A_task,1.0,B,0.3257745638489724,0.3727097958326339,0.0469352319836615,0.8787058432102204,0.8652009761333466,-1.3504867076873817,0.0427219159442272,0.0475562987862783,0.3108814922756905,0.2724677324295044,1
initial,0,2,B_task,1.0,A,0.159637475758791,0.1614834196865558,0.0018459439277648,0.9597534322738648,0.9619589924812316,0.220556020736673,-0.0077461348238016,0.0741741127597164,-0.2669382768926911,3.0038607120513916,1
initial,0,2,B_task,1.0,B,0.3257745638489724,0.263587711006403,-0.0621868528425694,0.8787058432102204,0.9019713644981384,2.3265521287918034,-0.0951772625889663,0.0741741127597164,-0.4440511952150139,3.0038607120513916,1
initial,0,3,A_task,1.0,A,0.159637475758791,0.177238567918539,0.017601092159748,0.9597534322738648,0.9554147880077364,-0.4338644266128511,0.0083270941450954,0.0566345210026191,0.3758291001935266,0.4961762726306915,1
