,run_id,display_name,state,dataset,task_name,prefix,pretrained_model_run,n_shots,n_way,n_query,zero_shot,test_accuracy,train_accuracy,test_f1,test_roc_auc,created_at,steps,tags,input_dim,eval_only,shot_label,eval1_dataset,trained_on_display_name,month/day
1761,zgwkvbrn,eval_nm_on_classification_24_03_2026_12_44_49,finished,midterm,pl,eval_nm_on_classification,state/train1_midterm_nm_24_03_2026_12_15_40/checkpoint/state_dict_1000.ckpt,4.0,2.0,3.0,False,,,,,2026-03-24 19:44:58+00:00,1.0,[],384.0,True,4.0,midterm,train1_midterm_nm_24_03_2026_12_15_40,3/24
1762,3xsh782s,eval_pl_on_neighbor_matching_24_03_2026_12_44_44,finished,midterm,nm,eval_pl_on_neighbor_matching,state/train1_midterm_pl_24_03_2026_12_15_40/checkpoint/state_dict_2000.ckpt,3.0,3.0,24.0,False,,,,,2026-03-24 19:44:46+00:00,1.0,[],384.0,True,3.0,midterm,train1_midterm_pl_24_03_2026_12_15_40,3/24
1763,22yymml9,eval_lp_on_neighbor_matching_24_03_2026_12_44_44,finished,midterm,nm,eval_lp_on_neighbor_matching,state/train1_midterm_lp_24_03_2026_12_11_22/checkpoint/state_dict_7000.ckpt,3.0,3.0,24.0,False,,,,,2026-03-24 19:44:46+00:00,1.0,[],384.0,True,3.0,midterm,train1_midterm_lp_24_03_2026_12_11_22,3/24
1764,pe990lhp,eval_nm_on_neighbor_matching_24_03_2026_12_44_43,finished,midterm,nm,eval_nm_on_neighbor_matching,state/train1_midterm_nm_24_03_2026_12_15_40/checkpoint/state_dict_1000.ckpt,3.0,3.0,24.0,False,,,,,2026-03-24 19:44:45+00:00,1.0,[],384.0,True,3.0,midterm,train1_midterm_nm_24_03_2026_12_15_40,3/24
1765,w4mcvesr,train1_midterm_nm_24_03_2026_12_15_40,crashed,midterm,nm,train1_midterm_nm,,3.0,3.0,24.0,False,,,,,2026-03-24 19:15:45+00:00,4000.0,[],384.0,False,3.0,midterm,,3/24
1766,r05nxhmm,train1_midterm_pl_24_03_2026_12_15_40,finished,midterm,pl,train1_midterm_pl,,4.0,2.0,3.0,False,,,,,2026-03-24 19:15:45+00:00,6000.0,[],384.0,False,4.0,midterm,,3/24
1767,2r9xbk2p,train1_midterm_lp_24_03_2026_12_11_22,crashed,midterm,lp,train1_midterm_lp,,1.0,1.0,3.0,False,,,,,2026-03-24 19:11:24+00:00,29342.0,[],384.0,False,1.0,midterm,,3/24
1768,hak536uv,midterm_lp_sanity_24_03_2026_12_05_40,killed,midterm,lp,midterm_lp_sanity,,1.0,1.0,3.0,False,,,,,2026-03-24 19:05:42+00:00,799.0,[],384.0,False,1.0,midterm,,3/24
1769,t1o92uuz,pretrain_midterm_nm_24_03_2026_12_04_18,killed,midterm,nm,pretrain_midterm_nm,,3.0,3.0,24.0,False,,,,,2026-03-24 19:04:20+00:00,6.0,[],384.0,False,3.0,midterm,,3/24
1770,fng80ymk,midterm_pl_sanity_emb_only_24_03_2026_12_04_00,killed,midterm,pl,midterm_pl_sanity_emb_only,,4.0,2.0,3.0,False,,,,,2026-03-24 19:04:03+00:00,17.0,[],384.0,False,4.0,midterm,,3/24
1771,x21blk3t,midterm_pl_sanity_24_03_2026_11_50_40,killed,midterm,pl,midterm_pl_sanity,,5.0,2.0,5.0,False,,,,,2026-03-24 18:50:42+00:00,173.0,[],395.0,False,5.0,midterm,,3/24
1772,m8qveklw,pretrain_midterm_nm_24_03_2026_11_41_53,killed,midterm,nm,pretrain_midterm_nm,,3.0,3.0,24.0,False,,,,,2026-03-24 18:41:55+00:00,686.0,[],395.0,False,3.0,midterm,,3/24
1773,k0xjr9th,pretrain_midterm_lp_24_03_2026_11_41_04,failed,midterm,lp,pretrain_midterm_lp,state/pretrain_midterm_nm_24_03_2026_11_14_27/state_dict,1.0,1.0,3.0,False,,,,,2026-03-24 18:41:06+00:00,,[],395.0,True,1.0,midterm,pretrain_midterm_nm_24_03_2026_11_14_27,3/24
1774,tt7xej59,pretrain_midterm_lp_24_03_2026_11_36_00,finished,midterm,lp,pretrain_midterm_lp,,1.0,1.0,3.0,False,,,,,2026-03-24 18:36:02+00:00,1.0,[],395.0,True,1.0,midterm,,3/24
1775,f7mbbynh,pretrain_midterm_lp_24_03_2026_11_35_01,finished,midterm,lp,pretrain_midterm_lp,state/midterm_pl_sanity_24_03_2026_10_46_38/state_dict,1.0,1.0,3.0,False,,,,,2026-03-24 18:35:03+00:00,1.0,[],395.0,True,1.0,midterm,midterm_pl_sanity_24_03_2026_10_46_38,3/24
1776,u0xecy3l,pretrain_midterm_lp_24_03_2026_11_32_07,finished,midterm,lp,pretrain_midterm_lp,,1.0,1.0,3.0,False,,,,,2026-03-24 18:32:09+00:00,1.0,[],395.0,True,1.0,midterm,,3/24
1777,0otgu1ag,pretrain_midterm_lp_24_03_2026_11_29_29,finished,midterm,lp,pretrain_midterm_lp,state/midterm_pl_sanity_24_03_2026_10_46_38/state_dict,1.0,1.0,3.0,False,,,,,2026-03-24 18:29:31+00:00,1.0,[],395.0,True,1.0,midterm,midterm_pl_sanity_24_03_2026_10_46_38,3/24
1778,m3hcav11,pretrain_midterm_lp_24_03_2026_11_28_31,failed,midterm,lp,pretrain_midterm_lp,state/midterm_pl_sanity_24_03_2026_10_46_38/state_dict,3.0,1.0,24.0,False,,,,,2026-03-24 18:28:33+00:00,,[],395.0,True,3.0,midterm,midterm_pl_sanity_24_03_2026_10_46_38,3/24
1779,hov7onit,pretrain_midterm_lp_24_03_2026_11_27_28,finished,midterm,lp,pretrain_midterm_lp,state/midterm_pl_sanity_24_03_2026_10_46_38/state_dict,3.0,1.0,24.0,False,,,,,2026-03-24 18:27:30+00:00,1.0,[],395.0,True,3.0,midterm,midterm_pl_sanity_24_03_2026_10_46_38,3/24
1780,l2wy8bm5,pretrain_midterm_lp_24_03_2026_11_26_44,killed,midterm,lp,pretrain_midterm_lp,state/midterm_pl_sanity_24_03_2026_10_46_38/state_dict,3.0,1.0,24.0,False,,,,,2026-03-24 18:26:46+00:00,83.0,[],395.0,False,3.0,midterm,midterm_pl_sanity_24_03_2026_10_46_38,3/24
1781,x7zagxs3,pretrain_midterm_lp_24_03_2026_11_21_18,killed,midterm,lp,pretrain_midterm_lp,,3.0,1.0,24.0,False,,,,,2026-03-24 18:21:20+00:00,570.0,[],395.0,False,3.0,midterm,,3/24
1782,mauzdmi3,pretrain_midterm_nm_24_03_2026_11_14_27,killed,midterm,nm,pretrain_midterm_nm,,3.0,3.0,24.0,False,,,,,2026-03-24 18:14:29+00:00,501.0,[],395.0,False,3.0,midterm,,3/24
1783,9azq51gq,pretrain_midterm_nm_24_03_2026_11_13_42,failed,midterm,nm,pretrain_midterm_nm,,3.0,3.0,24.0,False,,,,,2026-03-24 18:13:44+00:00,,[],11.0,False,3.0,midterm,,3/24
1784,4gpudtzg,pretrain_midterm_nm_24_03_2026_11_13_22,failed,midterm,nm,pretrain_midterm_nm,,3.0,3.0,24.0,False,,,,,2026-03-24 18:13:24+00:00,,[],11.0,False,3.0,midterm,,3/24
1785,jhn01448,pretrain_midterm_nm_24_03_2026_11_11_45,failed,midterm,nm,pretrain_midterm_nm,,3.0,3.0,24.0,False,,,,,2026-03-24 18:11:47+00:00,,[],768.0,False,3.0,midterm,,3/24
1786,ol2zc409,midterm_pl_sanity_24_03_2026_11_01_34,killed,midterm,pl,midterm_pl_sanity,,5.0,2.0,5.0,False,,,,,2026-03-24 18:01:36+00:00,5193.0,[],395.0,False,5.0,midterm,,3/24
1787,l27wrawe,midterm_pl_5050_24_03_2026_11_00_30,failed,midterm,pl,midterm_pl_5050,,5.0,2.0,5.0,False,,,,,2026-03-24 18:00:32+00:00,,[],11.0,False,5.0,midterm,,3/24
1788,y6176uia,midterm_pl_sanity_24_03_2026_10_46_38,finished,midterm,pl,midterm_pl_sanity,,5.0,2.0,5.0,False,,,,,2026-03-24 17:46:40+00:00,6000.0,[],395.0,False,5.0,midterm,,3/24
1789,3bt08okb,midterm_pl_sanity_label_only_24_03_2026_10_44_56,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,False,,,,,2026-03-24 17:44:58+00:00,,[],1.0,False,5.0,midterm,,3/24
1790,beu2h0g7,midterm_pl_sanity_label_only_24_03_2026_10_41_12,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,False,,,,,2026-03-24 17:41:14+00:00,1799.0,[],1.0,False,5.0,midterm,,3/24
1791,6pyd93za,midterm_pl_sanity_label_only_24_03_2026_10_39_21,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,False,,,,,2026-03-24 17:39:23+00:00,1224.0,[],1.0,False,5.0,midterm,,3/24
1792,o4ae1749,midterm_pl_sanity_label_only_24_03_2026_10_33_44,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,False,,,,,2026-03-24 17:33:46+00:00,3615.0,[],1.0,False,5.0,midterm,,3/24
1793,bfl9jkpn,midterm_pl_sanity_label_only_24_03_2026_10_31_21,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,False,,,,,2026-03-24 17:31:23+00:00,999.0,[],1.0,False,5.0,midterm,,3/24
1794,rw3ikxo5,midterm_pl_sanity_label_only_24_03_2026_10_30_41,killed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,False,,,,,2026-03-24 17:30:43+00:00,123.0,[],2.0,False,5.0,midterm,,3/24
1795,rq5vw6qe,midterm_pl_sanity_label_only_24_03_2026_10_21_44,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 17:21:46+00:00,999.0,[],2.0,False,0.0,midterm,,3/24
1796,fg0l4znm,midterm_pl_sanity_24_03_2026_10_13_25,crashed,midterm,pl,midterm_pl_sanity,,5.0,2.0,5.0,True,,,,,2026-03-24 17:13:27+00:00,998.0,[],2.0,False,0.0,midterm,,3/24
1797,0wh7y0qz,midterm_pl_sanity_24_03_2026_10_10_35,failed,midterm,pl,midterm_pl_sanity,,5.0,2.0,5.0,True,,,,,2026-03-24 17:10:37+00:00,999.0,[],2.0,False,0.0,midterm,,3/24
1798,isa3uvqi,midterm_pl_sanity_24_03_2026_09_59_21,failed,midterm,pl,midterm_pl_sanity,,5.0,2.0,5.0,True,,,,,2026-03-24 16:59:23+00:00,999.0,[],2.0,False,0.0,midterm,,3/24
1799,e9kzvx58,midterm_pl_sanity_24_03_2026_09_55_58,failed,midterm,pl,midterm_pl_sanity,,5.0,2.0,5.0,True,,,,,2026-03-24 16:56:00+00:00,999.0,[],2.0,False,0.0,midterm,,3/24
1800,05g5pmns,midterm_pl_sanity_24_03_2026_09_54_17,killed,midterm,pl,midterm_pl_sanity,,5.0,2.0,5.0,True,,,,,2026-03-24 16:54:19+00:00,2391.0,[],2.0,False,0.0,midterm,,3/24
1801,vgiy51op,midterm_pl_sanity_24_03_2026_09_53_23,killed,midterm,pl,midterm_pl_sanity,,5.0,2.0,5.0,False,,,,,2026-03-24 16:53:24+00:00,518.0,[],2.0,False,5.0,midterm,,3/24
1802,l6z1uh9o,midterm_pl_sanity_24_03_2026_09_51_52,killed,midterm,pl,midterm_pl_sanity,,5.0,2.0,5.0,True,,,,,2026-03-24 16:51:53+00:00,2001.0,[],2.0,False,0.0,midterm,,3/24
1803,n6h0dt9a,midterm_pl_sanity_24_03_2026_09_46_32,failed,midterm,pl,midterm_pl_sanity,,5.0,2.0,5.0,True,,,,,2026-03-24 16:46:34+00:00,999.0,[],2.0,False,0.0,midterm,,3/24
1804,x19bi8th,midterm_pl_sanity_24_03_2026_09_45_37,killed,midterm,pl,midterm_pl_sanity,,5.0,2.0,5.0,True,,,,,2026-03-24 16:45:40+00:00,568.0,[],2.0,False,0.0,midterm,,3/24
1805,zy1kin0p,midterm_pl_sanity_24_03_2026_09_30_15,crashed,midterm,pl,midterm_pl_sanity,,5.0,2.0,5.0,True,,,,,2026-03-24 16:30:17+00:00,998.0,[],2.0,False,0.0,midterm,,3/24
1806,4lz0ny06,midterm_pl_sanity_label_only_24_03_2026_09_28_18,killed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 16:28:20+00:00,1465.0,[],2.0,False,0.0,midterm,,3/24
1807,z1oijn6y,midterm_pl_sanity_label_only_24_03_2026_09_18_08,killed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 16:18:10+00:00,5051.0,[],395.0,False,0.0,midterm,,3/24
1808,mymfplwa,midterm_pl_sanity_label_only_24_03_2026_09_07_31,killed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 16:07:33+00:00,1320.0,[],395.0,False,0.0,midterm,,3/24
1809,yx0v9bgb,midterm_pl_sanity_label_only_24_03_2026_09_05_57,killed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 16:05:59+00:00,514.0,[],395.0,False,0.0,midterm,,3/24
1810,sm0mmu9j,midterm_pl_sanity_label_only_24_03_2026_08_59_20,finished,midterm,pl,midterm_pl_sanity_label_only,,4.0,2.0,5.0,False,,,,,2026-03-24 15:59:22+00:00,6000.0,[],1.0,False,4.0,midterm,,3/24
1811,hld19662,midterm_pl_sanity_label_only_24_03_2026_08_54_47,killed,midterm,pl,midterm_pl_sanity_label_only,,0.0,2.0,5.0,True,,,,,2026-03-24 15:54:49+00:00,2001.0,[],1.0,False,0.0,midterm,,3/24
1812,gd1jc946,midterm_pl_sanity_label_only_24_03_2026_08_53_14,killed,midterm,pl,midterm_pl_sanity_label_only,,0.0,2.0,5.0,True,,,,,2026-03-24 15:53:16+00:00,2361.0,[],1.0,False,0.0,midterm,,3/24
1813,enqjmsdg,midterm_pl_sanity_label_only_24_03_2026_08_45_37,killed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 15:45:39+00:00,2001.0,[],395.0,False,0.0,midterm,,3/24
1814,ntvz147q,midterm_pl_sanity_label_only_24_03_2026_08_43_29,killed,midterm,pl,midterm_pl_sanity_label_only,,0.0,2.0,5.0,True,,,,,2026-03-24 15:43:31+00:00,1001.0,[],3.0,False,0.0,midterm,,3/24
1815,btkx81ca,midterm_pl_sanity_label_only_24_03_2026_08_39_42,killed,midterm,pl,midterm_pl_sanity_label_only,,0.0,2.0,5.0,True,,,,,2026-03-24 15:39:44+00:00,2667.0,[],3.0,False,0.0,midterm,,3/24
1816,ja33ppsl,midterm_pl_sanity_label_only_24_03_2026_08_38_37,killed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 15:38:39+00:00,809.0,[],3.0,False,0.0,midterm,,3/24
1817,wt5mkarq,midterm_pl_sanity_label_only_24_03_2026_08_36_49,killed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 15:36:51+00:00,163.0,[],395.0,False,0.0,midterm,,3/24
1818,9nheq3uk,midterm_pl_sanity_label_only_24_03_2026_08_32_19,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 15:32:21+00:00,5.0,[],395.0,False,0.0,midterm,,3/24
1819,7wn0q9a8,midterm_pl_sanity_label_only_24_03_2026_08_31_48,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 15:31:50+00:00,,[],1.0,False,0.0,midterm,,3/24
1820,g0519ado,midterm_pl_sanity_label_only_24_03_2026_08_26_04,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 15:26:06+00:00,,[],1.0,False,0.0,midterm,,3/24
1821,e9zp0rlr,midterm_pl_sanity_label_only_24_03_2026_08_07_56,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 15:07:58+00:00,3190.0,[],1.0,False,0.0,midterm,,3/24
1822,1a76omv2,midterm_pl_sanity_label_only_24_03_2026_08_04_28,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 15:04:30+00:00,280.0,[],2.0,False,0.0,midterm,,3/24
1823,t0q24bhh,midterm_pl_sanity_label_only_24_03_2026_08_02_34,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 15:02:36+00:00,2123.0,[],2.0,False,0.0,midterm,,3/24
1824,zqz5omeb,midterm_pl_sanity_label_only_24_03_2026_08_02_03,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 15:02:05+00:00,99.0,[],2.0,False,0.0,midterm,,3/24
1825,ibun4y2e,midterm_pl_sanity_label_only_24_03_2026_07_39_13,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 14:39:15+00:00,,[],2.0,False,0.0,midterm,,3/24
1826,70xo5jrn,midterm_pl_sanity_label_only_24_03_2026_07_31_34,failed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 14:31:38+00:00,,[],2.0,False,0.0,midterm,,3/24
1827,j06woj8f,midterm_pl_sanity_label_only_23_03_2026_22_27_02,finished,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 05:27:04+00:00,6000.0,[],2.0,False,0.0,midterm,,3/24
1828,b049iqh8,midterm_pl_sanity_label_only_23_03_2026_22_25_46,killed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 05:25:48+00:00,21.0,[],2.0,False,0.0,midterm,,3/24
1829,r39he958,midterm_pl_sanity_label_only_23_03_2026_22_21_20,killed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 05:21:23+00:00,11.0,[],2.0,False,0.0,midterm,,3/24
1830,o8k3s7me,midterm_pl_sanity_label_only_23_03_2026_22_03_01,killed,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 05:03:03+00:00,241.0,[],2.0,False,0.0,midterm,,3/24
1831,w4uzrpgi,midterm_pl_sanity_label_only_23_03_2026_21_44_34,finished,midterm,pl,midterm_pl_sanity_label_only,,5.0,2.0,5.0,True,,,,,2026-03-24 04:44:36+00:00,241.0,[],2.0,False,0.0,midterm,,3/24
1832,67y05o8a,midterm_pl_episode_label_leak_23_03_2026_21_41_09,killed,midterm,pl,midterm_pl_episode_label_leak,,10.0,2.0,5.0,True,,,,,2026-03-24 04:41:15+00:00,1546.0,[],3.0,False,0.0,midterm,,3/24
1833,kcx7zaza,midterm_pl_episode_label_leak_23_03_2026_20_11_04,killed,midterm,pl,midterm_pl_episode_label_leak,,5.0,2.0,5.0,True,,,,,2026-03-24 03:11:06+00:00,677.0,[],3.0,False,0.0,midterm,,3/24
1834,t91pjx1y,midterm_pl_episode_label_leak_23_03_2026_20_09_53,killed,midterm,pl,midterm_pl_episode_label_leak,,5.0,2.0,5.0,True,,,,,2026-03-24 03:09:55+00:00,21.0,[],3.0,False,0.0,midterm,,3/24
1835,d7vrirl3,midterm_pl_episode_label_leak_23_03_2026_20_09_03,failed,midterm,pl,midterm_pl_episode_label_leak,,5.0,2.0,5.0,True,,,,,2026-03-24 03:09:05+00:00,,[],1.0,False,0.0,midterm,,3/24
1836,lmj7wten,midterm_pl_sanity_label_only_shot5_23_03_2026_20_01_49,killed,midterm,pl,midterm_pl_sanity_label_only_shot5,,5.0,2.0,5.0,True,,,,,2026-03-24 03:01:50+00:00,3899.0,[],2.0,False,0.0,midterm,,3/24
1837,cb4h6t4i,midterm_pl_sanity_label_only_shot5_23_03_2026_19_44_50,finished,midterm,pl,midterm_pl_sanity_label_only_shot5,,5.0,2.0,5.0,True,,,,,2026-03-24 02:44:52+00:00,361.0,[],2.0,False,0.0,midterm,,3/24
1838,gmi9r6nv,midterm_pl_sanity_emb_label_shot5_23_03_2026_19_37_29,killed,midterm,pl,midterm_pl_sanity_emb_label_shot5,,5.0,2.0,5.0,True,,,,,2026-03-24 02:37:31+00:00,21.0,[],386.0,False,0.0,midterm,,3/24
1839,wu6m54jx,midterm_pl_sanity_emb_label_shot5_23_03_2026_19_36_23,failed,midterm,pl,midterm_pl_sanity_emb_label_shot5,,5.0,2.0,5.0,True,,,,,2026-03-24 02:36:25+00:00,,[],386.0,False,0.0,midterm,,3/24
1840,ig9cfsko,midterm_pl_sanity_emb_label_shot5_23_03_2026_19_27_48,killed,midterm,pl,midterm_pl_sanity_emb_label_shot5,,5.0,2.0,5.0,True,,,,,2026-03-24 02:27:50+00:00,21.0,[],386.0,False,0.0,midterm,,3/24
1841,3ezgwbrc,midterm_pl_sanity_emb_label_shot5_23_03_2026_19_20_27,crashed,midterm,pl,midterm_pl_sanity_emb_label_shot5,,5.0,2.0,5.0,True,,,,,2026-03-24 02:20:29+00:00,100.0,[],386.0,False,0.0,midterm,,3/24
1842,act7b88u,midterm_pl_sanity_emb_label_shot5_23_03_2026_19_18_56,crashed,midterm,pl,midterm_pl_sanity_emb_label_shot5,,5.0,2.0,5.0,True,,,,,2026-03-24 02:18:59+00:00,100.0,[],386.0,False,0.0,midterm,,3/24
1843,mks8a6po,midterm_pl_sanity_emb_label_shot5_23_03_2026_19_11_51,crashed,midterm,pl,midterm_pl_sanity_emb_label_shot5,,5.0,2.0,5.0,True,,,,,2026-03-24 02:12:36+00:00,100.0,[],386.0,False,0.0,midterm,,3/24
1844,xkudrtu2,midterm_pl_sanity_emb_label_shot5_23_03_2026_19_00_25,finished,midterm,pl,midterm_pl_sanity_emb_label_shot5,,5.0,2.0,5.0,True,,,,,2026-03-24 02:00:28+00:00,2101.0,[],386.0,False,0.0,midterm,,3/24
1845,rx0xgr5r,midterm_pl_icl_stats_only_shot5_23_03_2026_18_48_09,finished,midterm,pl,midterm_pl_icl_stats_only_shot5,,5.0,2.0,5.0,True,,,,,2026-03-24 01:48:16+00:00,6000.0,[],384.0,False,0.0,midterm,,3/24
1846,4n8zpg3w,midterm_pl_icl_stats_only_shot5_23_03_2026_16_48_16,finished,midterm,pl,midterm_pl_icl_stats_only_shot5,,5.0,2.0,5.0,True,,,,,2026-03-23 23:48:19+00:00,2501.0,[],384.0,False,0.0,midterm,,3/23
1847,7fuuimdw,midterm_pl_emb_only_nodesplit_23_03_2026_13_32_10,finished,midterm,pl,midterm_pl_emb_only_nodesplit,,4.0,2.0,5.0,False,,,,,2026-03-23 20:32:14+00:00,6000.0,[],384.0,False,4.0,midterm,,3/23
1848,7c6249ov,midterm_pl_out_degree_only_23_03_2026_13_27_35,crashed,midterm,pl,midterm_pl_out_degree_only,,4.0,2.0,1.0,False,,,,,2026-03-23 20:27:38+00:00,2250.0,[],1.0,False,4.0,midterm,,3/23
1849,wbc6axac,midterm_pl_out_degree_only_23_03_2026_13_21_59,crashed,midterm,pl,midterm_pl_out_degree_only,,4.0,2.0,5.0,False,,,,,2026-03-23 20:22:45+00:00,1500.0,[],1.0,False,4.0,midterm,,3/23
1850,za221d2m,midterm_pl_out_degree_only_23_03_2026_13_17_25,crashed,midterm,pl,midterm_pl_out_degree_only,,4.0,2.0,5.0,False,,,,,2026-03-23 20:17:55+00:00,1500.0,[],1.0,False,4.0,midterm,,3/23
1851,ksgnj1qm,midterm_pl_out_degree_only_23_03_2026_12_46_22,crashed,midterm,pl,midterm_pl_out_degree_only,,4.0,2.0,5.0,False,,,,,2026-03-23 19:46:26+00:00,1789.0,[],1.0,False,4.0,midterm,,3/23
1852,whhpu05d,midterm_political_leaning_cls_23_03_2026_12_34_38,finished,midterm,pl,midterm_political_leaning_cls,,4.0,2.0,5.0,False,,,,,2026-03-23 19:34:41+00:00,3000.0,[],1.0,False,4.0,midterm,,3/23
1853,y13ve3yy,midterm_political_leaning_cls_23_03_2026_11_16_22,finished,midterm,pl,midterm_political_leaning_cls,,4.0,2.0,5.0,False,,,,,2026-03-23 18:16:24+00:00,3000.0,[],11.0,False,4.0,midterm,,3/23
1854,8t2uzt1f,midterm_political_leaning_cls_23_03_2026_11_09_45,finished,midterm,pl,midterm_political_leaning_cls,,4.0,2.0,5.0,False,,,,,2026-03-23 18:09:47+00:00,3000.0,[],1.0,False,4.0,midterm,,3/23
1855,oajxc19z,midterm_political_leaning_cls_23_03_2026_11_08_14,failed,midterm,pl,midterm_political_leaning_cls,,4.0,2.0,5.0,False,,,,,2026-03-23 18:08:16+00:00,,[],384.0,False,4.0,midterm,,3/23
1856,pjz4l1cu,midterm_political_leaning_cls_23_03_2026_10_59_36,finished,midterm,pl,midterm_political_leaning_cls,,4.0,2.0,5.0,False,,,,,2026-03-23 17:59:39+00:00,3000.0,[],384.0,False,4.0,midterm,,3/23
1857,f1jdt1sl,midterm_political_leaning_cls_23_03_2026_10_57_34,crashed,midterm,pl,midterm_political_leaning_cls,,4.0,2.0,5.0,False,,,,,2026-03-23 17:57:37+00:00,750.0,[],384.0,False,4.0,midterm,,3/23
1858,trilr84a,midterm_political_leaning_cls_23_03_2026_10_46_23,finished,midterm,pl,midterm_political_leaning_cls,,4.0,2.0,5.0,False,,,,,2026-03-23 17:46:25+00:00,3000.0,[],384.0,False,4.0,midterm,,3/23
1859,vuese52n,midterm_political_leaning_cls_23_03_2026_10_36_13,finished,midterm,pl,midterm_political_leaning_cls,,1.0,2.0,10.0,False,,,,,2026-03-23 17:36:18+00:00,3000.0,[],384.0,False,1.0,midterm,,3/23
1860,cdrneigi,midterm_5050_all_future_bce_roc_22_03_2026_22_01_38,finished,midterm,lp,midterm_5050_all_future_bce_roc,,1.0,1.0,10.0,False,,,,,2026-03-23 05:01:42+00:00,3000.0,[],384.0,False,1.0,midterm,,3/23
1861,zi5xdbl8,midterm_5050_all_future_bce_22_03_2026_20_51_27,crashed,midterm,lp,midterm_5050_all_future_bce,,1.0,1.0,10.0,False,,,,,2026-03-23 03:52:33+00:00,1250.0,[],384.0,False,1.0,midterm,,3/23
1862,k9nmiao5,midterm_5050_all_future_bce_22_03_2026_20_38_37,finished,midterm,lp,midterm_5050_all_future_bce,,1.0,1.0,10.0,False,,,,,2026-03-23 03:38:39+00:00,3000.0,[],384.0,False,1.0,midterm,,3/23
1863,y25928dh,midterm_5050_smoke_22_03_2026_20_26_14,finished,midterm,lp,midterm_5050_smoke,,2.0,1.0,3.0,False,,,,,2026-03-23 03:26:17+00:00,,[],384.0,False,2.0,midterm,,3/23
1864,cz2k72yx,midterm_5050_all_future_bce_smoke_22_03_2026_20_12_52,finished,midterm,lp,midterm_5050_all_future_bce_smoke,,1.0,1.0,5.0,False,,,,,2026-03-23 03:12:54+00:00,20.0,[],384.0,False,1.0,midterm,,3/23
1865,4ywi6oxz,midterm_5050_smoke_22_03_2026_20_10_23,finished,midterm,lp,midterm_5050_smoke,,2.0,1.0,3.0,False,,,,,2026-03-23 03:10:26+00:00,20.0,[],384.0,False,2.0,midterm,,3/23
1866,mnvza8em,midterm_5050_all_future_smoke_22_03_2026_20_02_54,finished,midterm,lp,midterm_5050_all_future_smoke,,1.0,1.0,5.0,False,,,,,2026-03-23 03:02:58+00:00,20.0,[],384.0,False,1.0,midterm,,3/23
1867,ov4ml2zf,midterm_5050_lp_22_03_2026_19_42_38,finished,midterm,lp,midterm_5050_lp,,1.0,1.0,10.0,False,,,,,2026-03-23 02:42:40+00:00,3000.0,[],384.0,False,1.0,midterm,,3/23
1868,ov2q0zpm,midterm_5050_smoke_22_03_2026_19_37_34,finished,midterm,lp,midterm_5050_smoke,,1.0,1.0,5.0,False,,,,,2026-03-23 02:37:36+00:00,20.0,[],384.0,False,1.0,midterm,,3/23
