arm,training_seed,model_id,sources,checkpoint_step,checkpoint,checkpoint_sha256,training_revision,dataset,episodes,queries,episode_fingerprint,roc_auc,accuracy,f1,task,cross_graph_prob,emb_dim
mix_p050,2,paper_mech_mix_p050_step8000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s2_20260908_081721_015/checkpoint/state_dict_8000.ckpt,f3eb6f042db73e7fa5273ac34acfd7f53d113ae1f5bc25d1b11cbb5a08e0d55e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.987548828125,0.98046875,0.9808429118773946,classification,0.5,256
mix_p050,2,paper_mech_mix_p050_step8000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s2_20260908_081721_015/checkpoint/state_dict_8000.ckpt,f3eb6f042db73e7fa5273ac34acfd7f53d113ae1f5bc25d1b11cbb5a08e0d55e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7714576721191406,0.697265625,0.6918489065606361,classification,0.5,256
mix_p050,2,paper_mech_mix_p050_step8000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s2_20260908_081721_015/checkpoint/state_dict_8000.ckpt,f3eb6f042db73e7fa5273ac34acfd7f53d113ae1f5bc25d1b11cbb5a08e0d55e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6490436130099826,0.603515625,0.565,classification,0.5,256
mix_p050,2,paper_mech_mix_p050_step8000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",8000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s2_20260908_081721_015/checkpoint/state_dict_8000.ckpt,f3eb6f042db73e7fa5273ac34acfd7f53d113ae1f5bc25d1b11cbb5a08e0d55e,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.504638671875,0.53125,0.5384615384615384,classification,0.5,256
mix_p050,0,paper_mech_mix_p050_step10000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s0_20260908_081721_003/checkpoint/state_dict_10000.ckpt,d4fef28f4591c6d1b2f9c8c860f2be05a12c54092b3c0b74117b04b7a17b7bfb,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9104156494140624,0.8772786458333334,0.7759952465834818,classification,0.5,256
mix_p050,0,paper_mech_mix_p050_step10000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s0_20260908_081721_003/checkpoint/state_dict_10000.ckpt,d4fef28f4591c6d1b2f9c8c860f2be05a12c54092b3c0b74117b04b7a17b7bfb,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9888916015625,0.97265625,0.973384030418251,classification,0.5,256
mix_p050,0,paper_mech_mix_p050_step10000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s0_20260908_081721_003/checkpoint/state_dict_10000.ckpt,d4fef28f4591c6d1b2f9c8c860f2be05a12c54092b3c0b74117b04b7a17b7bfb,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7485694885253906,0.6875,0.6825396825396826,classification,0.5,256
mix_p050,0,paper_mech_mix_p050_step10000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s0_20260908_081721_003/checkpoint/state_dict_10000.ckpt,d4fef28f4591c6d1b2f9c8c860f2be05a12c54092b3c0b74117b04b7a17b7bfb,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6402422587076824,0.5983072916666666,0.6044871794871794,classification,0.5,256
mix_p050,0,paper_mech_mix_p050_step10000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s0_20260908_081721_003/checkpoint/state_dict_10000.ckpt,d4fef28f4591c6d1b2f9c8c860f2be05a12c54092b3c0b74117b04b7a17b7bfb,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.51470947265625,0.50390625,0.5058365758754864,classification,0.5,256
mix_p050,1,paper_mech_mix_p050_step10000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s1_20260908_081721_009/checkpoint/state_dict_10000.ckpt,49b2b8f977d9f97dc00e4b490af98687d78b80c261adc80cdec53543a00fca98,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8957409328884549,0.8151041666666666,0.7026178010471205,classification,0.5,256
mix_p050,1,paper_mech_mix_p050_step10000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s1_20260908_081721_009/checkpoint/state_dict_10000.ckpt,49b2b8f977d9f97dc00e4b490af98687d78b80c261adc80cdec53543a00fca98,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9930419921875,0.98046875,0.9808429118773946,classification,0.5,256
mix_p050,1,paper_mech_mix_p050_step10000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s1_20260908_081721_009/checkpoint/state_dict_10000.ckpt,49b2b8f977d9f97dc00e4b490af98687d78b80c261adc80cdec53543a00fca98,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7591438293457031,0.681640625,0.6791338582677166,classification,0.5,256
mix_p050,1,paper_mech_mix_p050_step10000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s1_20260908_081721_009/checkpoint/state_dict_10000.ckpt,49b2b8f977d9f97dc00e4b490af98687d78b80c261adc80cdec53543a00fca98,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.608870612250434,0.5797526041666666,0.5749094501152453,classification,0.5,256
mix_p050,1,paper_mech_mix_p050_step10000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s1_20260908_081721_009/checkpoint/state_dict_10000.ckpt,49b2b8f977d9f97dc00e4b490af98687d78b80c261adc80cdec53543a00fca98,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.52252197265625,0.51171875,0.5283018867924528,classification,0.5,256
mix_p050,2,paper_mech_mix_p050_step10000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s2_20260908_081721_015/checkpoint/state_dict_10000.ckpt,8adf11112f84807b1141a569f9ea6abfd7f9547d5159f535b500b5e518691ef5,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8895842940719039,0.7897135416666666,0.6808300395256917,classification,0.5,256
mix_p050,2,paper_mech_mix_p050_step10000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s2_20260908_081721_015/checkpoint/state_dict_10000.ckpt,8adf11112f84807b1141a569f9ea6abfd7f9547d5159f535b500b5e518691ef5,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.99029541015625,0.9765625,0.9770992366412212,classification,0.5,256
mix_p050,2,paper_mech_mix_p050_step10000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s2_20260908_081721_015/checkpoint/state_dict_10000.ckpt,8adf11112f84807b1141a569f9ea6abfd7f9547d5159f535b500b5e518691ef5,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7709121704101562,0.7021484375,0.6995073891625616,classification,0.5,256
mix_p050,2,paper_mech_mix_p050_step10000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s2_20260908_081721_015/checkpoint/state_dict_10000.ckpt,8adf11112f84807b1141a569f9ea6abfd7f9547d5159f535b500b5e518691ef5,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6380367279052734,0.5960286458333334,0.5508505247918929,classification,0.5,256
mix_p050,2,paper_mech_mix_p050_step10000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",10000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p050_s2_20260908_081721_015/checkpoint/state_dict_10000.ckpt,8adf11112f84807b1141a569f9ea6abfd7f9547d5159f535b500b5e518691ef5,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.49945068359375,0.51171875,0.5247148288973384,classification,0.5,256
mix_p100,0,paper_mech_mix_p100_step2000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_2000.ckpt,bef57fbf9d6dab6c95719a335402c9aef40b21680559249e8c764c1ccd183efc,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9180701926902488,0.8909505208333334,0.7970926711084192,classification,1.0,256
mix_p100,0,paper_mech_mix_p100_step2000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_2000.ckpt,bef57fbf9d6dab6c95719a335402c9aef40b21680559249e8c764c1ccd183efc,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.9876708984375,0.98046875,0.9808429118773946,classification,1.0,256
mix_p100,0,paper_mech_mix_p100_step2000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_2000.ckpt,bef57fbf9d6dab6c95719a335402c9aef40b21680559249e8c764c1ccd183efc,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7398872375488281,0.6796875,0.6765285996055227,classification,1.0,256
mix_p100,0,paper_mech_mix_p100_step2000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_2000.ckpt,bef57fbf9d6dab6c95719a335402c9aef40b21680559249e8c764c1ccd183efc,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.647324456108941,0.6077473958333334,0.6042692939244664,classification,1.0,256
mix_p100,0,paper_mech_mix_p100_step2000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_2000.ckpt,bef57fbf9d6dab6c95719a335402c9aef40b21680559249e8c764c1ccd183efc,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.54046630859375,0.53125,0.5275590551181102,classification,1.0,256
mix_p100,1,paper_mech_mix_p100_step2000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_2000.ckpt,acf675a10f93eb155bb89a14295004a692e90e045afcce2818514bd55d0902e1,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9265133893048322,0.8759765625,0.7821612349914236,classification,1.0,256
mix_p100,1,paper_mech_mix_p100_step2000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_2000.ckpt,acf675a10f93eb155bb89a14295004a692e90e045afcce2818514bd55d0902e1,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.979736328125,0.9765625,0.9770992366412212,classification,1.0,256
mix_p100,1,paper_mech_mix_p100_step2000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_2000.ckpt,acf675a10f93eb155bb89a14295004a692e90e045afcce2818514bd55d0902e1,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7266654968261719,0.6630859375,0.6660212971926428,classification,1.0,256
mix_p100,1,paper_mech_mix_p100_step2000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_2000.ckpt,acf675a10f93eb155bb89a14295004a692e90e045afcce2818514bd55d0902e1,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6587289174397787,0.6119791666666666,0.5917808219178082,classification,1.0,256
mix_p100,1,paper_mech_mix_p100_step2000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_2000.ckpt,acf675a10f93eb155bb89a14295004a692e90e045afcce2818514bd55d0902e1,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.54339599609375,0.5390625,0.5426356589147286,classification,1.0,256
mix_p100,2,paper_mech_mix_p100_step2000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_2000.ckpt,92c7d73d4492f5879e573a67aa4729992b159a2628d9e517cb9b684f9f9d2df3,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8993222271954573,0.875,0.7764842840512224,classification,1.0,256
mix_p100,2,paper_mech_mix_p100_step2000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_2000.ckpt,92c7d73d4492f5879e573a67aa4729992b159a2628d9e517cb9b684f9f9d2df3,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.98388671875,0.9765625,0.9770992366412212,classification,1.0,256
mix_p100,2,paper_mech_mix_p100_step2000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_2000.ckpt,92c7d73d4492f5879e573a67aa4729992b159a2628d9e517cb9b684f9f9d2df3,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7475051879882812,0.6845703125,0.6842619745845552,classification,1.0,256
mix_p100,2,paper_mech_mix_p100_step2000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_2000.ckpt,92c7d73d4492f5879e573a67aa4729992b159a2628d9e517cb9b684f9f9d2df3,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6694817013210721,0.626953125,0.6149193548387096,classification,1.0,256
mix_p100,2,paper_mech_mix_p100_step2000_s2,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",2000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s2_20260908_081721_016/checkpoint/state_dict_2000.ckpt,92c7d73d4492f5879e573a67aa4729992b159a2628d9e517cb9b684f9f9d2df3,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.52606201171875,0.50390625,0.5019607843137255,classification,1.0,256
mix_p100,0,paper_mech_mix_p100_step4000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",4000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_4000.ckpt,6dd819e3237672a73a35f535a885d6466bc31aa246d4e85ea4fe86729c61c52c,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9049289844654224,0.8850911458333334,0.7838334353949785,classification,1.0,256
mix_p100,0,paper_mech_mix_p100_step4000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",4000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_4000.ckpt,6dd819e3237672a73a35f535a885d6466bc31aa246d4e85ea4fe86729c61c52c,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.99066162109375,0.98046875,0.9808429118773946,classification,1.0,256
mix_p100,0,paper_mech_mix_p100_step4000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",4000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_4000.ckpt,6dd819e3237672a73a35f535a885d6466bc31aa246d4e85ea4fe86729c61c52c,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,facebook_page_reference,128,1024,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7360572814941406,0.6787109375,0.6777668952007836,classification,1.0,256
mix_p100,0,paper_mech_mix_p100_step4000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",4000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_4000.ckpt,6dd819e3237672a73a35f535a885d6466bc31aa246d4e85ea4fe86729c61c52c,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,twibot20,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6663792928059895,0.6158854166666666,0.6208226221079691,classification,1.0,256
mix_p100,0,paper_mech_mix_p100_step4000_s0,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",4000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s0_20260908_081721_004/checkpoint/state_dict_4000.ckpt,6dd819e3237672a73a35f535a885d6466bc31aa246d4e85ea4fe86729c61c52c,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,ukr_rus_suspended,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.519287109375,0.484375,0.5,classification,1.0,256
mix_p100,1,paper_mech_mix_p100_step4000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",4000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_4000.ckpt,a34ac73ad3dc3f25ea3e711772c1260c0edcc29057f2ada3a429a37ab017ae2a,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,covid_political,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9008280436197916,0.8544921875,0.7455890722822994,classification,1.0,256
mix_p100,1,paper_mech_mix_p100_step4000_s1,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference",4000,/dataMeR1/phil/gfm/prodigy-paper-mechanism/log/paper_mechanism_sweeps/20260908/training/state/paper_mech_mix_p100_s1_20260908_081721_010/checkpoint/state_dict_4000.ckpt,a34ac73ad3dc3f25ea3e711772c1260c0edcc29057f2ada3a429a37ab017ae2a,c86a41a7fd8b15a3c2afaafd05afd1d057c2cd45,election2020,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.982421875,0.98046875,0.9808429118773946,classification,1.0,256
