pretraining_objective	evaluation_task	composition_type	run_id	mixture_size	sources	source_a	source_b	excluded_source	target	auc	comparison_singleton_auc	delta_vs_comparison_singleton	checkpoint_step	best_validation_loss	training_elapsed_seconds
lp	static_link_prediction	pair	pair_covid19_twitter__covid_political	2	covid19_twitter,covid_political	covid19_twitter	covid_political		cp_hk_twitter	0.5906385204081632	0.5940844387755102	-0.0034459183673469784	4000	0.6586647614836693	303.61019834602484
lp	static_link_prediction	pair	pair_covid19_twitter__covid_political	2	covid19_twitter,covid_political	covid19_twitter	covid_political		facebook_page_reference	0.8338928571428571	0.8501984693877551	-0.016305612244898016	4000	0.6586647614836693	303.61019834602484
lp	static_link_prediction	pair	pair_covid19_twitter__election2020	2	covid19_twitter,election2020	covid19_twitter	election2020		ukr_rus_twitter	0.7297765306122449	0.7211831632653061	0.00859336734693883	4750	0.664239625632763	638.7705415770179
lp	static_link_prediction	pair	pair_covid19_twitter__election2020	2	covid19_twitter,election2020	covid19_twitter	election2020		covid19_twitter	0.8428354591836734	0.8337507653061225	0.009084693877550953	4750	0.664239625632763	638.7705415770179
lp	static_link_prediction	pair	pair_covid19_twitter__election2020	2	covid19_twitter,election2020	covid19_twitter	election2020		midterm	0.680215306122449	0.6524612244897959	0.027754081632653027	4750	0.664239625632763	638.7705415770179
lp	static_link_prediction	pair	pair_covid19_twitter__election2020	2	covid19_twitter,election2020	covid19_twitter	election2020		twibot20	0.7514306122448979	0.7290280612244898	0.022402551020408112	4750	0.664239625632763	638.7705415770179
lp	static_link_prediction	pair	pair_covid19_twitter__election2020	2	covid19_twitter,election2020	covid19_twitter	election2020		cp_hk_twitter	0.5953961734693878	0.5940844387755102	0.0013117346938775754	4750	0.664239625632763	638.7705415770179
lp	static_link_prediction	pair	pair_covid19_twitter__election2020	2	covid19_twitter,election2020	covid19_twitter	election2020		facebook_page_reference	0.8430051020408164	0.8501984693877551	-0.0071933673469387616	4750	0.664239625632763	638.7705415770179
lp	static_link_prediction	pair	pair_covid19_twitter__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	covid19_twitter	ukr_rus_suspended		ukr_rus_twitter	0.7523724489795919	0.7450234693877551	0.0073489795918367795	3250	0.6725995540618896	331.42744324100204
lp	static_link_prediction	pair	pair_covid19_twitter__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	covid19_twitter	ukr_rus_suspended		covid19_twitter	0.8414104591836735	0.8337507653061225	0.007659693877551055	3250	0.6725995540618896	331.42744324100204
lp	static_link_prediction	pair	pair_covid19_twitter__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	covid19_twitter	ukr_rus_suspended		midterm	0.6497005102040816	0.6459127551020408	0.0037877551020407685	3250	0.6725995540618896	331.42744324100204
lp	static_link_prediction	pair	pair_covid19_twitter__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	covid19_twitter	ukr_rus_suspended		twibot20	0.7294119897959184	0.757980612244898	-0.02856862244897962	3250	0.6725995540618896	331.42744324100204
lp	static_link_prediction	pair	pair_covid19_twitter__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	covid19_twitter	ukr_rus_suspended		cp_hk_twitter	0.5887910714285715	0.5940844387755102	-0.005293367346938749	3250	0.6725995540618896	331.42744324100204
lp	static_link_prediction	pair	pair_covid19_twitter__ukr_rus_suspended	2	covid19_twitter,ukr_rus_suspended	covid19_twitter	ukr_rus_suspended		facebook_page_reference	0.8449418367346939	0.8501984693877551	-0.0052566326530611995	3250	0.6725995540618896	331.42744324100204
lp	static_link_prediction	pair	pair_covid19_twitter__twibot20	2	covid19_twitter,twibot20	covid19_twitter	twibot20		ukr_rus_twitter	0.7325622448979592	0.7469505102040817	-0.014388265306122472	4000	0.6593407928943634	499.78088762500556
lp	static_link_prediction	pair	pair_covid19_twitter__twibot20	2	covid19_twitter,twibot20	covid19_twitter	twibot20		covid19_twitter	0.8514936224489796	0.8593859693877551	-0.007892346938775496	4000	0.6593407928943634	499.78088762500556
lp	static_link_prediction	pair	pair_covid19_twitter__twibot20	2	covid19_twitter,twibot20	covid19_twitter	twibot20		midterm	0.6748117346938776	0.6940928571428572	-0.019281122448979615	4000	0.6593407928943634	499.78088762500556
lp	static_link_prediction	pair	pair_covid19_twitter__twibot20	2	covid19_twitter,twibot20	covid19_twitter	twibot20		twibot20	0.8010316326530612	0.8249423469387756	-0.02391071428571434	4000	0.6593407928943634	499.78088762500556
lp	static_link_prediction	pair	pair_covid19_twitter__twibot20	2	covid19_twitter,twibot20	covid19_twitter	twibot20		cp_hk_twitter	0.5878946428571429	0.6072385204081633	-0.019343877551020405	4000	0.6593407928943634	499.78088762500556
lp	static_link_prediction	pair	pair_covid19_twitter__twibot20	2	covid19_twitter,twibot20	covid19_twitter	twibot20		facebook_page_reference	0.8498132653061224	0.8501984693877551	-0.00038520408163267295	4000	0.6593407928943634	499.78088762500556
lp	static_link_prediction	pair	pair_covid19_twitter__cp_hk_twitter	2	covid19_twitter,cp_hk_twitter	covid19_twitter	cp_hk_twitter		ukr_rus_twitter	0.7203372448979591	0.7211831632653061	-0.0008459183673469317	4250	0.6577476054430008	393.78198053501546
lp	static_link_prediction	pair	pair_covid19_twitter__cp_hk_twitter	2	covid19_twitter,cp_hk_twitter	covid19_twitter	cp_hk_twitter		covid19_twitter	0.8286280612244898	0.8337507653061225	-0.005122704081632623	4250	0.6577476054430008	393.78198053501546
lp	static_link_prediction	pair	pair_covid19_twitter__cp_hk_twitter	2	covid19_twitter,cp_hk_twitter	covid19_twitter	cp_hk_twitter		midterm	0.6446198979591836	0.6459127551020408	-0.0012928571428572067	4250	0.6577476054430008	393.78198053501546
lp	static_link_prediction	pair	pair_covid19_twitter__cp_hk_twitter	2	covid19_twitter,cp_hk_twitter	covid19_twitter	cp_hk_twitter		twibot20	0.7175112244897959	0.7290280612244898	-0.011516836734693947	4250	0.6577476054430008	393.78198053501546
lp	static_link_prediction	pair	pair_covid19_twitter__cp_hk_twitter	2	covid19_twitter,cp_hk_twitter	covid19_twitter	cp_hk_twitter		cp_hk_twitter	0.6020619897959184	0.5940844387755102	0.007977551020408202	4250	0.6577476054430008	393.78198053501546
lp	static_link_prediction	pair	pair_covid19_twitter__cp_hk_twitter	2	covid19_twitter,cp_hk_twitter	covid19_twitter	cp_hk_twitter		facebook_page_reference	0.832834693877551	0.8501984693877551	-0.01736377551020407	4250	0.6577476054430008	393.78198053501546
lp	static_link_prediction	pair	pair_covid19_twitter__facebook_page_reference	2	covid19_twitter,facebook_page_reference	covid19_twitter	facebook_page_reference		ukr_rus_twitter	0.7297102040816327	0.7216989795918367	0.008011224489795965	4250	0.6567150920629501	329.7147787940339
lp	static_link_prediction	pair	pair_covid19_twitter__facebook_page_reference	2	covid19_twitter,facebook_page_reference	covid19_twitter	facebook_page_reference		covid19_twitter	0.826340306122449	0.8337507653061225	-0.007410459183673446	4250	0.6567150920629501	329.7147787940339
lp	static_link_prediction	pair	pair_covid19_twitter__facebook_page_reference	2	covid19_twitter,facebook_page_reference	covid19_twitter	facebook_page_reference		midterm	0.6487545918367347	0.6471158163265306	0.0016387755102040824	4250	0.6567150920629501	329.7147787940339
lp	static_link_prediction	pair	pair_covid19_twitter__facebook_page_reference	2	covid19_twitter,facebook_page_reference	covid19_twitter	facebook_page_reference		twibot20	0.7226831632653061	0.7290280612244898	-0.006344897959183693	4250	0.6567150920629501	329.7147787940339
lp	static_link_prediction	pair	pair_covid19_twitter__facebook_page_reference	2	covid19_twitter,facebook_page_reference	covid19_twitter	facebook_page_reference		cp_hk_twitter	0.5873635204081633	0.5940844387755102	-0.006720918367346895	4250	0.6567150920629501	329.7147787940339
lp	static_link_prediction	pair	pair_covid19_twitter__facebook_page_reference	2	covid19_twitter,facebook_page_reference	covid19_twitter	facebook_page_reference		facebook_page_reference	0.8807066326530613	0.8735765306122449	0.007130102040816322	4250	0.6567150920629501	329.7147787940339
lp	static_link_prediction	pair	pair_midterm__covid_political	2	midterm,covid_political	midterm	covid_political		ukr_rus_twitter	0.6864882653061225	0.6944137755102041	-0.00792551020408161	3000	0.6656233862042427	162.78700690402184
lp	static_link_prediction	pair	pair_midterm__covid_political	2	midterm,covid_political	midterm	covid_political		covid19_twitter	0.7722767857142857	0.7796140306122449	-0.007337244897959172	3000	0.6656233862042427	162.78700690402184
lp	static_link_prediction	pair	pair_midterm__covid_political	2	midterm,covid_political	midterm	covid_political		midterm	0.7023897959183674	0.7141882653061224	-0.011798469387755084	3000	0.6656233862042427	162.78700690402184
lp	static_link_prediction	pair	pair_midterm__covid_political	2	midterm,covid_political	midterm	covid_political		twibot20	0.7887193877551021	0.7800477040816326	0.008671683673469488	3000	0.6656233862042427	162.78700690402184
lp	static_link_prediction	pair	pair_midterm__covid_political	2	midterm,covid_political	midterm	covid_political		cp_hk_twitter	0.5731665816326531	0.5819829081632653	-0.00881632653061215	3000	0.6656233862042427	162.78700690402184
lp	static_link_prediction	pair	pair_midterm__covid_political	2	midterm,covid_political	midterm	covid_political		facebook_page_reference	0.7865841836734694	0.8008617346938776	-0.014277551020408175	3000	0.6656233862042427	162.78700690402184
lp	static_link_prediction	pair	pair_midterm__election2020	2	midterm,election2020	midterm	election2020		ukr_rus_twitter	0.6943168367346939	0.6944137755102041	-0.00009693877551020247	3250	0.672026662528515	386.95083395403344
lp	static_link_prediction	pair	pair_midterm__election2020	2	midterm,election2020	midterm	election2020		covid19_twitter	0.7715772959183673	0.7796140306122449	-0.008036734693877556	3250	0.672026662528515	386.95083395403344
lp	static_link_prediction	pair	pair_midterm__election2020	2	midterm,election2020	midterm	election2020		midterm	0.7165158163265306	0.7141882653061224	0.0023275510204081584	3250	0.672026662528515	386.95083395403344
lp	static_link_prediction	pair	pair_midterm__election2020	2	midterm,election2020	midterm	election2020		twibot20	0.7705122448979592	0.7790857142857143	-0.00857346938775505	3250	0.672026662528515	386.95083395403344
lp	static_link_prediction	pair	pair_midterm__election2020	2	midterm,election2020	midterm	election2020		cp_hk_twitter	0.5792864795918368	0.5819829081632653	-0.0026964285714284886	3250	0.672026662528515	386.95083395403344
lp	static_link_prediction	pair	pair_midterm__election2020	2	midterm,election2020	midterm	election2020		facebook_page_reference	0.7974872448979592	0.8008617346938776	-0.0033744897959183673	3250	0.672026662528515	386.95083395403344
lp	static_link_prediction	pair	pair_midterm__ukr_rus_suspended	2	midterm,ukr_rus_suspended	midterm	ukr_rus_suspended		ukr_rus_twitter	0.7092658163265306	0.7450234693877551	-0.03575765306122447	2250	0.678928191959858	218.2046264350065
lp	static_link_prediction	pair	pair_midterm__ukr_rus_suspended	2	midterm,ukr_rus_suspended	midterm	ukr_rus_suspended		covid19_twitter	0.7941742346938776	0.8146415816326531	-0.0204673469387755	2250	0.678928191959858	218.2046264350065
lp	static_link_prediction	pair	pair_midterm__ukr_rus_suspended	2	midterm,ukr_rus_suspended	midterm	ukr_rus_suspended		midterm	0.7109015306122449	0.7141882653061224	-0.0032867346938775244	2250	0.678928191959858	218.2046264350065
lp	static_link_prediction	pair	pair_midterm__ukr_rus_suspended	2	midterm,ukr_rus_suspended	midterm	ukr_rus_suspended		twibot20	0.7754438775510204	0.7790857142857143	-0.0036418367346938707	2250	0.678928191959858	218.2046264350065
lp	static_link_prediction	pair	pair_midterm__ukr_rus_suspended	2	midterm,ukr_rus_suspended	midterm	ukr_rus_suspended		cp_hk_twitter	0.5818119897959184	0.5871522959183674	-0.005340306122448957	2250	0.678928191959858	218.2046264350065
lp	static_link_prediction	pair	pair_midterm__ukr_rus_suspended	2	midterm,ukr_rus_suspended	midterm	ukr_rus_suspended		facebook_page_reference	0.7998596938775511	0.810451530612245	-0.010591836734693882	2250	0.678928191959858	218.2046264350065
lp	static_link_prediction	pair	pair_midterm__twibot20	2	midterm,twibot20	midterm	twibot20		ukr_rus_twitter	0.720579081632653	0.7469505102040817	-0.0263714285714286	3500	0.6672194078564644	371.7593734440161
lp	static_link_prediction	pair	pair_midterm__twibot20	2	midterm,twibot20	midterm	twibot20		covid19_twitter	0.8304533163265306	0.8593859693877551	-0.0289326530612245	3500	0.6672194078564644	371.7593734440161
lp	static_link_prediction	pair	pair_midterm__twibot20	2	midterm,twibot20	midterm	twibot20		midterm	0.7207505102040817	0.7141882653061224	0.006562244897959202	3500	0.6672194078564644	371.7593734440161
lp	static_link_prediction	pair	pair_midterm__twibot20	2	midterm,twibot20	midterm	twibot20		twibot20	0.8052974489795919	0.8249423469387756	-0.01964489795918367	3500	0.6672194078564644	371.7593734440161
lp	static_link_prediction	pair	pair_midterm__twibot20	2	midterm,twibot20	midterm	twibot20		cp_hk_twitter	0.5837808673469388	0.6072385204081633	-0.023457653061224493	3500	0.6672194078564644	371.7593734440161
lp	static_link_prediction	pair	pair_midterm__twibot20	2	midterm,twibot20	midterm	twibot20		facebook_page_reference	0.8234331632653061	0.8257454081632654	-0.002312244897959226	3500	0.6672194078564644	371.7593734440161
lp	static_link_prediction	pair	pair_midterm__cp_hk_twitter	2	midterm,cp_hk_twitter	midterm	cp_hk_twitter		ukr_rus_twitter	0.6793566326530612	0.6944137755102041	-0.01505714285714288	4000	0.6655182763934135	231.11615968000842
lp	static_link_prediction	pair	pair_midterm__cp_hk_twitter	2	midterm,cp_hk_twitter	midterm	cp_hk_twitter		covid19_twitter	0.7714793367346939	0.7796140306122449	-0.008134693877550947	4000	0.6655182763934135	231.11615968000842
lp	static_link_prediction	pair	pair_midterm__cp_hk_twitter	2	midterm,cp_hk_twitter	midterm	cp_hk_twitter		midterm	0.7090928571428572	0.7141882653061224	-0.005095408163265258	4000	0.6655182763934135	231.11615968000842
lp	static_link_prediction	pair	pair_midterm__cp_hk_twitter	2	midterm,cp_hk_twitter	midterm	cp_hk_twitter		twibot20	0.759663775510204	0.7790857142857143	-0.01942193877551024	4000	0.6655182763934135	231.11615968000842
lp	static_link_prediction	pair	pair_midterm__cp_hk_twitter	2	midterm,cp_hk_twitter	midterm	cp_hk_twitter		cp_hk_twitter	0.5944017857142857	0.5920604591836734	0.0023413265306122533	4000	0.6655182763934135	231.11615968000842
lp	static_link_prediction	pair	pair_midterm__cp_hk_twitter	2	midterm,cp_hk_twitter	midterm	cp_hk_twitter		facebook_page_reference	0.7898566326530613	0.8008617346938776	-0.011005102040816284	4000	0.6655182763934135	231.11615968000842
lp	static_link_prediction	pair	pair_midterm__facebook_page_reference	2	midterm,facebook_page_reference	midterm	facebook_page_reference		ukr_rus_twitter	0.7228413265306123	0.7216989795918367	0.0011423469387755736	4000	0.6641573652625083	260.09977825701935
lp	static_link_prediction	pair	pair_midterm__facebook_page_reference	2	midterm,facebook_page_reference	midterm	facebook_page_reference		covid19_twitter	0.8112191326530612	0.797406887755102	0.01381224489795918	4000	0.6641573652625083	260.09977825701935
lp	static_link_prediction	pair	pair_midterm__facebook_page_reference	2	midterm,facebook_page_reference	midterm	facebook_page_reference		midterm	0.7200897959183673	0.7141882653061224	0.005901530612244854	4000	0.6641573652625083	260.09977825701935
lp	static_link_prediction	pair	pair_midterm__facebook_page_reference	2	midterm,facebook_page_reference	midterm	facebook_page_reference		twibot20	0.7849357142857143	0.7790857142857143	0.005850000000000022	4000	0.6641573652625083	260.09977825701935
lp	static_link_prediction	pair	pair_midterm__facebook_page_reference	2	midterm,facebook_page_reference	midterm	facebook_page_reference		cp_hk_twitter	0.5852522959183674	0.5819829081632653	0.0032693877551021044	4000	0.6641573652625083	260.09977825701935
lp	static_link_prediction	pair	pair_midterm__facebook_page_reference	2	midterm,facebook_page_reference	midterm	facebook_page_reference		facebook_page_reference	0.8691581632653061	0.8735765306122449	-0.00441836734693879	4000	0.6641573652625083	260.09977825701935
lp	static_link_prediction	pair	pair_covid_political__election2020	2	covid_political,election2020	covid_political	election2020		ukr_rus_twitter	0.6119918367346939	0.6141119897959184	-0.0021201530612244834	3500	0.6638680294156074	350.48531528702006
lp	static_link_prediction	pair	pair_covid_political__election2020	2	covid_political,election2020	covid_political	election2020		covid19_twitter	0.6775216836734694	0.6923609693877552	-0.014839285714285722	3500	0.6638680294156074	350.48531528702006
lp	static_link_prediction	pair	pair_covid_political__election2020	2	covid_political,election2020	covid_political	election2020		midterm	0.6362803571428571	0.6524612244897959	-0.0161808673469388	3500	0.6638680294156074	350.48531528702006
lp	static_link_prediction	pair	pair_covid_political__election2020	2	covid_political,election2020	covid_political	election2020		twibot20	0.7367448979591836	0.7800477040816326	-0.04330280612244897	3500	0.6638680294156074	350.48531528702006
lp	static_link_prediction	pair	pair_covid_political__election2020	2	covid_political,election2020	covid_political	election2020		cp_hk_twitter	0.5448451530612245	0.5447170918367347	0.00012806122448982826	3500	0.6638680294156074	350.48531528702006
lp	static_link_prediction	pair	pair_covid_political__election2020	2	covid_political,election2020	covid_political	election2020		facebook_page_reference	0.7067910714285714	0.7158265306122449	-0.009035459183673433	3500	0.6638680294156074	350.48531528702006
lp	static_link_prediction	pair	pair_covid_political__ukr_rus_suspended	2	covid_political,ukr_rus_suspended	covid_political	ukr_rus_suspended		ukr_rus_twitter	0.7113591836734694	0.7450234693877551	-0.0336642857142857	3250	0.668144628405571	212.55495566601167
lp	static_link_prediction	pair	pair_covid_political__ukr_rus_suspended	2	covid_political,ukr_rus_suspended	covid_political	ukr_rus_suspended		covid19_twitter	0.7892405612244898	0.8146415816326531	-0.025401020408163277	3250	0.668144628405571	212.55495566601167
lp	static_link_prediction	pair	pair_covid_political__ukr_rus_suspended	2	covid_political,ukr_rus_suspended	covid_political	ukr_rus_suspended		midterm	0.6414688775510204	0.6432688775510204	-0.0017999999999999128	3250	0.668144628405571	212.55495566601167
lp	static_link_prediction	pair	pair_covid_political__ukr_rus_suspended	2	covid_political,ukr_rus_suspended	covid_political	ukr_rus_suspended		twibot20	0.7939709183673469	0.7800477040816326	0.013923214285714303	3250	0.668144628405571	212.55495566601167
lp	static_link_prediction	pair	pair_covid_political__ukr_rus_suspended	2	covid_political,ukr_rus_suspended	covid_political	ukr_rus_suspended		cp_hk_twitter	0.5789859693877552	0.5871522959183674	-0.008166326530612222	3250	0.668144628405571	212.55495566601167
lp	static_link_prediction	pair	pair_covid_political__ukr_rus_suspended	2	covid_political,ukr_rus_suspended	covid_political	ukr_rus_suspended		facebook_page_reference	0.7778923469387755	0.810451530612245	-0.03255918367346944	3250	0.668144628405571	212.55495566601167
lp	static_link_prediction	pair	pair_covid_political__twibot20	2	covid_political,twibot20	covid_political	twibot20		ukr_rus_twitter	0.7230209183673469	0.7469505102040817	-0.02392959183673471	4250	0.6545393019914627	370.71970227599377
lp	static_link_prediction	pair	pair_covid_political__twibot20	2	covid_political,twibot20	covid_political	twibot20		covid19_twitter	0.8354247448979591	0.8593859693877551	-0.023961224489795985	4250	0.6545393019914627	370.71970227599377
lp	static_link_prediction	pair	pair_covid_political__twibot20	2	covid_political,twibot20	covid_political	twibot20		midterm	0.6733280612244898	0.6940928571428572	-0.02076479591836733	4250	0.6545393019914627	370.71970227599377
lp	static_link_prediction	pair	pair_covid_political__twibot20	2	covid_political,twibot20	covid_political	twibot20		twibot20	0.8152964285714286	0.8249423469387756	-0.009645918367346962	4250	0.6545393019914627	370.71970227599377
lp	static_link_prediction	pair	pair_covid_political__twibot20	2	covid_political,twibot20	covid_political	twibot20		cp_hk_twitter	0.5861109693877551	0.6072385204081633	-0.021127551020408197	4250	0.6545393019914627	370.71970227599377
lp	static_link_prediction	pair	pair_covid_political__twibot20	2	covid_political,twibot20	covid_political	twibot20		facebook_page_reference	0.7983846938775511	0.8257454081632654	-0.027360714285714294	4250	0.6545393019914627	370.71970227599377
lp	static_link_prediction	pair	pair_covid_political__cp_hk_twitter	2	covid_political,cp_hk_twitter	covid_political	cp_hk_twitter		ukr_rus_twitter	0.6370122448979592	0.6298474489795919	0.007164795918367273	3000	0.6548558473587036	197.79273456300143
lp	static_link_prediction	pair	pair_covid_political__cp_hk_twitter	2	covid_political,cp_hk_twitter	covid_political	cp_hk_twitter		covid19_twitter	0.7167283163265306	0.7131216836734694	0.003606632653061159	3000	0.6548558473587036	197.79273456300143
lp	static_link_prediction	pair	pair_covid_political__cp_hk_twitter	2	covid_political,cp_hk_twitter	covid_political	cp_hk_twitter		midterm	0.619604081632653	0.6237627551020408	-0.004158673469387808	3000	0.6548558473587036	197.79273456300143
lp	static_link_prediction	pair	pair_covid_political__cp_hk_twitter	2	covid_political,cp_hk_twitter	covid_political	cp_hk_twitter		twibot20	0.7681428571428571	0.7800477040816326	-0.01190484693877547	3000	0.6548558473587036	197.79273456300143
lp	static_link_prediction	pair	pair_covid_political__cp_hk_twitter	2	covid_political,cp_hk_twitter	covid_political	cp_hk_twitter		cp_hk_twitter	0.5893420918367347	0.5920604591836734	-0.002718367346938755	3000	0.6548558473587036	197.79273456300143
lp	static_link_prediction	pair	pair_covid_political__cp_hk_twitter	2	covid_political,cp_hk_twitter	covid_political	cp_hk_twitter		facebook_page_reference	0.7357821428571428	0.7158265306122449	0.019955612244897947	3000	0.6548558473587036	197.79273456300143
lp	static_link_prediction	pair	pair_covid_political__facebook_page_reference	2	covid_political,facebook_page_reference	covid_political	facebook_page_reference		ukr_rus_twitter	0.706359693877551	0.7216989795918367	-0.015339285714285666	4250	0.6554757639765739	166.63219240499893
lp	static_link_prediction	pair	pair_covid_political__facebook_page_reference	2	covid_political,facebook_page_reference	covid_political	facebook_page_reference		covid19_twitter	0.7931344387755102	0.797406887755102	-0.004272448979591892	4250	0.6554757639765739	166.63219240499893
lp	static_link_prediction	pair	pair_covid_political__facebook_page_reference	2	covid_political,facebook_page_reference	covid_political	facebook_page_reference		midterm	0.6482520408163265	0.6471158163265306	0.0011362244897958895	4250	0.6554757639765739	166.63219240499893
lp	static_link_prediction	pair	pair_covid_political__facebook_page_reference	2	covid_political,facebook_page_reference	covid_political	facebook_page_reference		twibot20	0.7902816326530612	0.7800477040816326	0.010233928571428574	4250	0.6554757639765739	166.63219240499893
lp	static_link_prediction	pair	pair_covid_political__facebook_page_reference	2	covid_political,facebook_page_reference	covid_political	facebook_page_reference		cp_hk_twitter	0.574726275510204	0.5810752551020408	-0.006348979591836779	4250	0.6554757639765739	166.63219240499893
lp	static_link_prediction	pair	pair_covid_political__facebook_page_reference	2	covid_political,facebook_page_reference	covid_political	facebook_page_reference		facebook_page_reference	0.8632397959183673	0.8735765306122449	-0.010336734693877636	4250	0.6554757639765739	166.63219240499893
lp	static_link_prediction	pair	pair_election2020__ukr_rus_suspended	2	election2020,ukr_rus_suspended	election2020	ukr_rus_suspended		ukr_rus_twitter	0.7006755102040816	0.7450234693877551	-0.04434795918367351	3250	0.6751411408185959	392.2670540979598
lp	static_link_prediction	pair	pair_election2020__ukr_rus_suspended	2	election2020,ukr_rus_suspended	election2020	ukr_rus_suspended		covid19_twitter	0.7850420918367347	0.8146415816326531	-0.02959948979591842	3250	0.6751411408185959	392.2670540979598
lp	static_link_prediction	pair	pair_election2020__ukr_rus_suspended	2	election2020,ukr_rus_suspended	election2020	ukr_rus_suspended		midterm	0.6571295918367347	0.6524612244897959	0.004668367346938762	3250	0.6751411408185959	392.2670540979598
lp	static_link_prediction	pair	pair_election2020__ukr_rus_suspended	2	election2020,ukr_rus_suspended	election2020	ukr_rus_suspended		twibot20	0.7613137755102041	0.757980612244898	0.0033331632653060828	3250	0.6751411408185959	392.2670540979598
lp	static_link_prediction	pair	pair_election2020__ukr_rus_suspended	2	election2020,ukr_rus_suspended	election2020	ukr_rus_suspended		cp_hk_twitter	0.5833625	0.5871522959183674	-0.003789795918367367	3250	0.6751411408185959	392.2670540979598
lp	static_link_prediction	pair	pair_election2020__ukr_rus_suspended	2	election2020,ukr_rus_suspended	election2020	ukr_rus_suspended		facebook_page_reference	0.7579377551020409	0.810451530612245	-0.052513775510204086	3250	0.6751411408185959	392.2670540979598
lp	static_link_prediction	pair	pair_election2020__twibot20	2	election2020,twibot20	election2020	twibot20		ukr_rus_twitter	0.7374760204081633	0.7469505102040817	-0.009474489795918362	4000	0.6627451300621032	622.342936503992
lp	static_link_prediction	pair	pair_election2020__twibot20	2	election2020,twibot20	election2020	twibot20		covid19_twitter	0.8477747448979592	0.8593859693877551	-0.011611224489795902	4000	0.6627451300621032	622.342936503992
lp	static_link_prediction	pair	pair_election2020__twibot20	2	election2020,twibot20	election2020	twibot20		midterm	0.6921678571428571	0.6940928571428572	-0.0019250000000000655	4000	0.6627451300621032	622.342936503992
lp	static_link_prediction	pair	pair_election2020__twibot20	2	election2020,twibot20	election2020	twibot20		twibot20	0.8069801020408163	0.8249423469387756	-0.01796224489795928	4000	0.6627451300621032	622.342936503992
lp	static_link_prediction	pair	pair_election2020__twibot20	2	election2020,twibot20	election2020	twibot20		cp_hk_twitter	0.6053987244897959	0.6072385204081633	-0.0018397959183673596	4000	0.6627451300621032	622.342936503992
lp	static_link_prediction	pair	pair_election2020__twibot20	2	election2020,twibot20	election2020	twibot20		facebook_page_reference	0.8065989795918367	0.8257454081632654	-0.019146428571428675	4000	0.6627451300621032	622.342936503992
lp	static_link_prediction	pair	pair_election2020__cp_hk_twitter	2	election2020,cp_hk_twitter	election2020	cp_hk_twitter		ukr_rus_twitter	0.6306071428571428	0.6298474489795919	0.0007596938775509265	4000	0.6609424561262132	487.7758777740528
lp	static_link_prediction	pair	pair_election2020__cp_hk_twitter	2	election2020,cp_hk_twitter	election2020	cp_hk_twitter		covid19_twitter	0.7139747448979592	0.7131216836734694	0.0008530612244898039	4000	0.6609424561262132	487.7758777740528
lp	static_link_prediction	pair	pair_election2020__cp_hk_twitter	2	election2020,cp_hk_twitter	election2020	cp_hk_twitter		midterm	0.6616948979591837	0.6524612244897959	0.009233673469387749	4000	0.6609424561262132	487.7758777740528
lp	static_link_prediction	pair	pair_election2020__cp_hk_twitter	2	election2020,cp_hk_twitter	election2020	cp_hk_twitter		twibot20	0.7289494897959183	0.6959255102040817	0.03302397959183667	4000	0.6609424561262132	487.7758777740528
lp	static_link_prediction	pair	pair_election2020__cp_hk_twitter	2	election2020,cp_hk_twitter	election2020	cp_hk_twitter		cp_hk_twitter	0.5916670918367347	0.5920604591836734	-0.0003933673469387333	4000	0.6609424561262132	487.7758777740528
lp	static_link_prediction	pair	pair_election2020__cp_hk_twitter	2	election2020,cp_hk_twitter	election2020	cp_hk_twitter		facebook_page_reference	0.6954295918367347	0.7102326530612245	-0.014803061224489822	4000	0.6609424561262132	487.7758777740528
lp	static_link_prediction	pair	pair_election2020__facebook_page_reference	2	election2020,facebook_page_reference	election2020	facebook_page_reference		ukr_rus_twitter	0.7204362244897959	0.7216989795918367	-0.001262755102040769	4000	0.6626001387834548	398.40151509898715
lp	static_link_prediction	pair	pair_election2020__facebook_page_reference	2	election2020,facebook_page_reference	election2020	facebook_page_reference		covid19_twitter	0.8142563775510204	0.797406887755102	0.016849489795918382	4000	0.6626001387834548	398.40151509898715
lp	static_link_prediction	pair	pair_election2020__facebook_page_reference	2	election2020,facebook_page_reference	election2020	facebook_page_reference		midterm	0.6972339285714285	0.6524612244897959	0.044772704081632586	4000	0.6626001387834548	398.40151509898715
lp	static_link_prediction	pair	pair_election2020__facebook_page_reference	2	election2020,facebook_page_reference	election2020	facebook_page_reference		twibot20	0.7736785714285714	0.7189612244897959	0.0547173469387755	4000	0.6626001387834548	398.40151509898715
lp	static_link_prediction	pair	pair_election2020__facebook_page_reference	2	election2020,facebook_page_reference	election2020	facebook_page_reference		cp_hk_twitter	0.5800795918367347	0.5810752551020408	-0.0009956632653060904	4000	0.6626001387834548	398.40151509898715
lp	static_link_prediction	pair	pair_election2020__facebook_page_reference	2	election2020,facebook_page_reference	election2020	facebook_page_reference		facebook_page_reference	0.8676765306122449	0.8735765306122449	-0.005900000000000016	4000	0.6626001387834548	398.40151509898715
