record_id	result_status	provenance_quality	model_id	train_setup	checkpoint_step	test_dataset	task	target	shots	split	seed	metric	value	uncertainty	run_id	run_date	run_timestamp	date_source	date_precision	wandb_run_id	wandb_created_at	wandb_state	wandb_match	eval_protocol	source_path	source_row	context_json
82f1eca544525a80	reported	complete	sequential__nm_ladder_seq_h2m_r6	variant=sequential;sources=ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended;order=A;rung=6	40000	ukr_rus_twitter	static_link_prediction					hits_at_50	0.59999999999999998						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/downstream_long.csv	367	"{""entry_rung"":""1"",""exposure"":""matched_total_40k"",""in_training"":""1"",""is_newcomer"":""0"",""model_prefix"":""nm_ladder_seq_h2m_r6"",""rel_to_entry"":""5"",""schedule"":""sequential_blocks"",""train_edges"":""full_adjacency""}"
43290e9e260a10c5	reported	complete	sequential__nm_ladder_seq_h2m_r7			covid19_twitter	pair_link_prediction					auc	0.69990586734693883						unknown					negative_kind=hard_2hop;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/covid19_twitter__pair_lp.csv	61	"{""average_precision"":""0.6772751033998288"",""endpoint_permutation_auc"":""0.5094755"",""endpoint_sensitivity"":""0.99975"",""hits_at_50"":""0.84"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""-1""}"
f95c74198f82e8c2	reported	complete	sequential__nm_ladder_seq_h2m_r7			covid19_twitter	pair_link_prediction					auc	0.80598367346938771						unknown					negative_kind=degree_matched;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/covid19_twitter__pair_lp.csv	59	"{""average_precision"":""0.8110884131725687"",""endpoint_permutation_auc"":""0.505564125"",""endpoint_sensitivity"":""0.9995"",""hits_at_50"":""1.0"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
1c329df966c78b06	reported	complete	sequential__nm_ladder_seq_h2m_r7			covid19_twitter	pair_link_prediction					auc	0.82065765306122451						unknown					negative_kind=random;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/covid19_twitter__pair_lp.csv	60	"{""average_precision"":""0.829880845081128"",""endpoint_permutation_auc"":""0.496289375"",""endpoint_sensitivity"":""0.99975"",""hits_at_50"":""1.0"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
961420d61bb56031	reported	complete	sequential__nm_ladder_seq_h2m_r7			covid19_twitter	pair_link_prediction					average_precision	0.67727510339982877						unknown					negative_kind=hard_2hop;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/covid19_twitter__pair_lp.csv	61	"{""auc"":""0.6999058673469388"",""endpoint_permutation_auc"":""0.5094755"",""endpoint_sensitivity"":""0.99975"",""hits_at_50"":""0.84"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""-1""}"
7a690549e40e78f3	reported	complete	sequential__nm_ladder_seq_h2m_r7			covid19_twitter	pair_link_prediction					average_precision	0.81108841317256875						unknown					negative_kind=degree_matched;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/covid19_twitter__pair_lp.csv	59	"{""auc"":""0.8059836734693877"",""endpoint_permutation_auc"":""0.505564125"",""endpoint_sensitivity"":""0.9995"",""hits_at_50"":""1.0"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
00ad4b085121239c	reported	complete	sequential__nm_ladder_seq_h2m_r7			covid19_twitter	pair_link_prediction					average_precision	0.82988084508112803						unknown					negative_kind=random;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/covid19_twitter__pair_lp.csv	60	"{""auc"":""0.8206576530612245"",""endpoint_permutation_auc"":""0.496289375"",""endpoint_sensitivity"":""0.99975"",""hits_at_50"":""1.0"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
7a199267de1dd2b1	reported	complete	sequential__nm_ladder_seq_h2m_r7			covid19_twitter	pair_link_prediction					hits_at_50	0.83999999999999997						unknown					negative_kind=hard_2hop;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/covid19_twitter__pair_lp.csv	61	"{""auc"":""0.6999058673469388"",""average_precision"":""0.6772751033998288"",""endpoint_permutation_auc"":""0.5094755"",""endpoint_sensitivity"":""0.99975"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""-1""}"
f96ef437422f0d2f	reported	complete	sequential__nm_ladder_seq_h2m_r7			covid19_twitter	pair_link_prediction					hits_at_50	1						unknown					negative_kind=degree_matched;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/covid19_twitter__pair_lp.csv	59	"{""auc"":""0.8059836734693877"",""average_precision"":""0.8110884131725687"",""endpoint_permutation_auc"":""0.505564125"",""endpoint_sensitivity"":""0.9995"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
fcd0a8bb7778aa9d	reported	complete	sequential__nm_ladder_seq_h2m_r7			covid19_twitter	pair_link_prediction					hits_at_50	1						unknown					negative_kind=random;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/covid19_twitter__pair_lp.csv	60	"{""auc"":""0.8206576530612245"",""average_precision"":""0.829880845081128"",""endpoint_permutation_auc"":""0.496289375"",""endpoint_sensitivity"":""0.99975"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
20e1582d95b57b9f	reported	complete	sequential__nm_ladder_seq_h2m_r7	variant=sequential;sources=ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20;order=A;rung=7	40000	covid19_twitter	static_link_prediction					auc	0.80598367346938771						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/downstream_long.csv	395	"{""entry_rung"":""2"",""exposure"":""matched_total_40k"",""in_training"":""1"",""is_newcomer"":""0"",""model_prefix"":""nm_ladder_seq_h2m_r7"",""rel_to_entry"":""5"",""schedule"":""sequential_blocks"",""train_edges"":""full_adjacency""}"
21b1dfc5d09b4fb8	reported	complete	sequential__nm_ladder_seq_h2m_r7	variant=sequential;sources=ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20;order=A;rung=7	40000	covid19_twitter	static_link_prediction					average_precision	0.81108841317256875						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/downstream_long.csv	396	"{""entry_rung"":""2"",""exposure"":""matched_total_40k"",""in_training"":""1"",""is_newcomer"":""0"",""model_prefix"":""nm_ladder_seq_h2m_r7"",""rel_to_entry"":""5"",""schedule"":""sequential_blocks"",""train_edges"":""full_adjacency""}"
e82c16278474ee18	reported	complete	sequential__nm_ladder_seq_h2m_r7	variant=sequential;sources=ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20;order=A;rung=7	40000	covid19_twitter	static_link_prediction					hits_at_50	1						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/downstream_long.csv	397	"{""entry_rung"":""2"",""exposure"":""matched_total_40k"",""in_training"":""1"",""is_newcomer"":""0"",""model_prefix"":""nm_ladder_seq_h2m_r7"",""rel_to_entry"":""5"",""schedule"":""sequential_blocks"",""train_edges"":""full_adjacency""}"
47b6d46d22ce7659	reported	complete	sequential__nm_ladder_seq_h2m_r7			covid_political	classification		10	test		accuracy	0.84858333333333336		eval_sequential__nm_ladder_seq_h2m_r7_to_covid_political_pl_10shot_03_08_2026_11_01_24	2026-08-03	2026-08-03T18:01:25Z	wandb_created_at	timestamp	gmuu6nzp	2026-08-03T18:01:25Z	finished	run_name		scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/runner/node_classification/data/node_classification.csv	16	"{""f1"":""0.852671693829563"",""roc_auc"":""0.9097050416666667""}"
dd779bc300a9dee4	reported	complete	sequential__nm_ladder_seq_h2m_r7			covid_political	classification		10	test		f1	0.85267169382956298		eval_sequential__nm_ladder_seq_h2m_r7_to_covid_political_pl_10shot_03_08_2026_11_01_24	2026-08-03	2026-08-03T18:01:25Z	wandb_created_at	timestamp	gmuu6nzp	2026-08-03T18:01:25Z	finished	run_name		scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/runner/node_classification/data/node_classification.csv	16	"{""accuracy"":""0.8485833333333334"",""roc_auc"":""0.9097050416666667""}"
ad5b7d317a3efdf8	reported	complete	sequential__nm_ladder_seq_h2m_r7			covid_political	classification		10	test		roc_auc	0.90970504166666666		eval_sequential__nm_ladder_seq_h2m_r7_to_covid_political_pl_10shot_03_08_2026_11_01_24	2026-08-03	2026-08-03T18:01:25Z	wandb_created_at	timestamp	gmuu6nzp	2026-08-03T18:01:25Z	finished	run_name		scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/runner/node_classification/data/node_classification.csv	16	"{""accuracy"":""0.8485833333333334"",""f1"":""0.852671693829563""}"
c5879b63a4021e40	reported	complete	sequential__nm_ladder_seq_h2m_r7	variant=sequential;sources=ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20;order=A;rung=7	40000	covid_political	classification					accuracy	0.84858333333333336						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/downstream_long.csv	381	"{""entry_rung"":""4"",""exposure"":""matched_total_40k"",""in_training"":""1"",""is_newcomer"":""0"",""model_prefix"":""nm_ladder_seq_h2m_r7"",""rel_to_entry"":""3"",""schedule"":""sequential_blocks"",""train_edges"":""full_adjacency""}"
dce5a12552f0521f	reported	complete	sequential__nm_ladder_seq_h2m_r7	variant=sequential;sources=ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20;order=A;rung=7	40000	covid_political	classification					f1	0.85267169382956298						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/downstream_long.csv	382	"{""entry_rung"":""4"",""exposure"":""matched_total_40k"",""in_training"":""1"",""is_newcomer"":""0"",""model_prefix"":""nm_ladder_seq_h2m_r7"",""rel_to_entry"":""3"",""schedule"":""sequential_blocks"",""train_edges"":""full_adjacency""}"
40bb991489aaffdb	reported	complete	sequential__nm_ladder_seq_h2m_r7	variant=sequential;sources=ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20;order=A;rung=7	40000	covid_political	classification					roc_auc	0.90970504166666666						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/downstream_long.csv	380	"{""entry_rung"":""4"",""exposure"":""matched_total_40k"",""in_training"":""1"",""is_newcomer"":""0"",""model_prefix"":""nm_ladder_seq_h2m_r7"",""rel_to_entry"":""3"",""schedule"":""sequential_blocks"",""train_edges"":""full_adjacency""}"
c4334e8d1564b750	reported	complete	sequential__nm_ladder_seq_h2m_r7			cp_hk_twitter	pair_link_prediction					auc	0.51683418367346934						unknown					negative_kind=degree_matched;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/cp_hk_twitter__pair_lp.csv	59	"{""average_precision"":""0.4872280384432449"",""endpoint_permutation_auc"":""0.50153175"",""endpoint_sensitivity"":""0.9994988724630418"",""hits_at_50"":""0.3"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
220cb5df7a2e60f6	reported	complete	sequential__nm_ladder_seq_h2m_r7			cp_hk_twitter	pair_link_prediction					auc	0.64992933673469389						unknown					negative_kind=random;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/cp_hk_twitter__pair_lp.csv	60	"{""average_precision"":""0.5857499697321628"",""endpoint_permutation_auc"":""0.522114625"",""endpoint_sensitivity"":""0.9987487487487487"",""hits_at_50"":""0.44"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
48d592a8b6cce2b2	reported	complete	sequential__nm_ladder_seq_h2m_r7			cp_hk_twitter	pair_link_prediction					auc	0.81328469387755098						unknown					negative_kind=hard_2hop;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/cp_hk_twitter__pair_lp.csv	61	"{""average_precision"":""0.7670152530976065"",""endpoint_permutation_auc"":""0.514999875"",""endpoint_sensitivity"":""0.9997496871088861"",""hits_at_50"":""0.96"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""-1""}"
1685eaeb453951d9	reported	complete	sequential__nm_ladder_seq_h2m_r7			cp_hk_twitter	pair_link_prediction					average_precision	0.48722803844324492						unknown					negative_kind=degree_matched;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/cp_hk_twitter__pair_lp.csv	59	"{""auc"":""0.5168341836734693"",""endpoint_permutation_auc"":""0.50153175"",""endpoint_sensitivity"":""0.9994988724630418"",""hits_at_50"":""0.3"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
30b4b0b0bb7150e9	reported	complete	sequential__nm_ladder_seq_h2m_r7			cp_hk_twitter	pair_link_prediction					average_precision	0.58574996973216276						unknown					negative_kind=random;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/cp_hk_twitter__pair_lp.csv	60	"{""auc"":""0.6499293367346939"",""endpoint_permutation_auc"":""0.522114625"",""endpoint_sensitivity"":""0.9987487487487487"",""hits_at_50"":""0.44"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
708848bb70906d16	reported	complete	sequential__nm_ladder_seq_h2m_r7			cp_hk_twitter	pair_link_prediction					average_precision	0.76701525309760654						unknown					negative_kind=hard_2hop;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/cp_hk_twitter__pair_lp.csv	61	"{""auc"":""0.813284693877551"",""endpoint_permutation_auc"":""0.514999875"",""endpoint_sensitivity"":""0.9997496871088861"",""hits_at_50"":""0.96"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""-1""}"
d25a89c501a6df25	reported	complete	sequential__nm_ladder_seq_h2m_r7			cp_hk_twitter	pair_link_prediction					hits_at_50	0.29999999999999999						unknown					negative_kind=degree_matched;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/cp_hk_twitter__pair_lp.csv	59	"{""auc"":""0.5168341836734693"",""average_precision"":""0.4872280384432449"",""endpoint_permutation_auc"":""0.50153175"",""endpoint_sensitivity"":""0.9994988724630418"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
7b49f4b67b87b66d	reported	complete	sequential__nm_ladder_seq_h2m_r7			cp_hk_twitter	pair_link_prediction					hits_at_50	0.44						unknown					negative_kind=random;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/cp_hk_twitter__pair_lp.csv	60	"{""auc"":""0.6499293367346939"",""average_precision"":""0.5857499697321628"",""endpoint_permutation_auc"":""0.522114625"",""endpoint_sensitivity"":""0.9987487487487487"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
50492c79736c87e4	reported	complete	sequential__nm_ladder_seq_h2m_r7			cp_hk_twitter	pair_link_prediction					hits_at_50	0.95999999999999996						unknown					negative_kind=hard_2hop;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/cp_hk_twitter__pair_lp.csv	61	"{""auc"":""0.813284693877551"",""average_precision"":""0.7670152530976065"",""endpoint_permutation_auc"":""0.514999875"",""endpoint_sensitivity"":""0.9997496871088861"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""-1""}"
bb738b8d91d6a2dd	reported	complete	sequential__nm_ladder_seq_h2m_r7	variant=sequential;sources=ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20;order=A;rung=7	40000	cp_hk_twitter	static_link_prediction					auc	0.51683418367346934						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/downstream_long.csv	404	"{""entry_rung"":""8"",""exposure"":""matched_total_40k"",""in_training"":""0"",""is_newcomer"":""0"",""model_prefix"":""nm_ladder_seq_h2m_r7"",""rel_to_entry"":""-1"",""schedule"":""sequential_blocks"",""train_edges"":""full_adjacency""}"
39b82529bc05a5a6	reported	complete	sequential__nm_ladder_seq_h2m_r7	variant=sequential;sources=ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20;order=A;rung=7	40000	cp_hk_twitter	static_link_prediction					average_precision	0.48722803844324492						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/downstream_long.csv	405	"{""entry_rung"":""8"",""exposure"":""matched_total_40k"",""in_training"":""0"",""is_newcomer"":""0"",""model_prefix"":""nm_ladder_seq_h2m_r7"",""rel_to_entry"":""-1"",""schedule"":""sequential_blocks"",""train_edges"":""full_adjacency""}"
d827d279da934385	reported	complete	sequential__nm_ladder_seq_h2m_r7	variant=sequential;sources=ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20;order=A;rung=7	40000	cp_hk_twitter	static_link_prediction					hits_at_50	0.29999999999999999						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/downstream_long.csv	406	"{""entry_rung"":""8"",""exposure"":""matched_total_40k"",""in_training"":""0"",""is_newcomer"":""0"",""model_prefix"":""nm_ladder_seq_h2m_r7"",""rel_to_entry"":""-1"",""schedule"":""sequential_blocks"",""train_edges"":""full_adjacency""}"
fbe0c8908402fb7b	reported	complete	sequential__nm_ladder_seq_h2m_r7			election2020	classification		10	test		accuracy	0.97299999999999998		eval_sequential__nm_ladder_seq_h2m_r7_to_election2020_pl_10shot_03_08_2026_11_11_04	2026-08-03	2026-08-03T18:11:06Z	wandb_created_at	timestamp	z3lulgjy	2026-08-03T18:11:06Z	finished	run_name		scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/runner/node_classification/data/node_classification.csv	55	"{""f1"":""0.9735034347399412"",""roc_auc"":""0.983844""}"
9b003de67cfbd668	reported	complete	sequential__nm_ladder_seq_h2m_r7			election2020	classification		10	test		f1	0.97350343473994116		eval_sequential__nm_ladder_seq_h2m_r7_to_election2020_pl_10shot_03_08_2026_11_11_04	2026-08-03	2026-08-03T18:11:06Z	wandb_created_at	timestamp	z3lulgjy	2026-08-03T18:11:06Z	finished	run_name		scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/runner/node_classification/data/node_classification.csv	55	"{""accuracy"":""0.973"",""roc_auc"":""0.983844""}"
2f77144d591780a0	reported	complete	sequential__nm_ladder_seq_h2m_r7			election2020	classification		10	test		roc_auc	0.98384400000000005		eval_sequential__nm_ladder_seq_h2m_r7_to_election2020_pl_10shot_03_08_2026_11_11_04	2026-08-03	2026-08-03T18:11:06Z	wandb_created_at	timestamp	z3lulgjy	2026-08-03T18:11:06Z	finished	run_name		scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/runner/node_classification/data/node_classification.csv	55	"{""accuracy"":""0.973"",""f1"":""0.9735034347399412""}"
16456b077f1f4be7	reported	complete	sequential__nm_ladder_seq_h2m_r7	variant=sequential;sources=ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20;order=A;rung=7	40000	election2020	classification					accuracy	0.97299999999999998						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/downstream_long.csv	384	"{""entry_rung"":""5"",""exposure"":""matched_total_40k"",""in_training"":""1"",""is_newcomer"":""0"",""model_prefix"":""nm_ladder_seq_h2m_r7"",""rel_to_entry"":""2"",""schedule"":""sequential_blocks"",""train_edges"":""full_adjacency""}"
ab16a3f744d6b8da	reported	complete	sequential__nm_ladder_seq_h2m_r7	variant=sequential;sources=ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20;order=A;rung=7	40000	election2020	classification					f1	0.97350343473994116						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/downstream_long.csv	385	"{""entry_rung"":""5"",""exposure"":""matched_total_40k"",""in_training"":""1"",""is_newcomer"":""0"",""model_prefix"":""nm_ladder_seq_h2m_r7"",""rel_to_entry"":""2"",""schedule"":""sequential_blocks"",""train_edges"":""full_adjacency""}"
fa6380a493f9d311	reported	complete	sequential__nm_ladder_seq_h2m_r7	variant=sequential;sources=ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20;order=A;rung=7	40000	election2020	classification					roc_auc	0.98384400000000005						unknown						scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/downstream_long.csv	383	"{""entry_rung"":""5"",""exposure"":""matched_total_40k"",""in_training"":""1"",""is_newcomer"":""0"",""model_prefix"":""nm_ladder_seq_h2m_r7"",""rel_to_entry"":""2"",""schedule"":""sequential_blocks"",""train_edges"":""full_adjacency""}"
3491b8d2958a496e	reported	complete	sequential__nm_ladder_seq_h2m_r7			midterm	pair_link_prediction					auc	0.66570102040816326						unknown					negative_kind=degree_matched;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/midterm__pair_lp.csv	59	"{""average_precision"":""0.647071636347354"",""endpoint_permutation_auc"":""0.494699375"",""endpoint_sensitivity"":""0.999498997995992"",""hits_at_50"":""0.76"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
73a6ad1a5a55ba18	reported	complete	sequential__nm_ladder_seq_h2m_r7			midterm	pair_link_prediction					auc	0.7056372448979592						unknown					negative_kind=hard_2hop;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/midterm__pair_lp.csv	61	"{""average_precision"":""0.6914898528821326"",""endpoint_permutation_auc"":""0.496554"",""endpoint_sensitivity"":""0.9994993742177722"",""hits_at_50"":""0.92"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""-1""}"
22e262b01b01b5bb	reported	complete	sequential__nm_ladder_seq_h2m_r7			midterm	pair_link_prediction					auc	0.71474438775510207						unknown					negative_kind=random;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/midterm__pair_lp.csv	60	"{""average_precision"":""0.7059556213136707"",""endpoint_permutation_auc"":""0.495734"",""endpoint_sensitivity"":""0.9992492492492493"",""hits_at_50"":""0.88"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
df9edbfb697d16f5	reported	complete	sequential__nm_ladder_seq_h2m_r7			midterm	pair_link_prediction					average_precision	0.64707163634735398						unknown					negative_kind=degree_matched;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/midterm__pair_lp.csv	59	"{""auc"":""0.6657010204081633"",""endpoint_permutation_auc"":""0.494699375"",""endpoint_sensitivity"":""0.999498997995992"",""hits_at_50"":""0.76"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
8fa332304f608e55	reported	complete	sequential__nm_ladder_seq_h2m_r7			midterm	pair_link_prediction					average_precision	0.69148985288213261						unknown					negative_kind=hard_2hop;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/midterm__pair_lp.csv	61	"{""auc"":""0.7056372448979592"",""endpoint_permutation_auc"":""0.496554"",""endpoint_sensitivity"":""0.9994993742177722"",""hits_at_50"":""0.92"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""-1""}"
1c492bfbaaee591c	reported	complete	sequential__nm_ladder_seq_h2m_r7			midterm	pair_link_prediction					average_precision	0.70595562131367073						unknown					negative_kind=random;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/midterm__pair_lp.csv	60	"{""auc"":""0.7147443877551021"",""endpoint_permutation_auc"":""0.495734"",""endpoint_sensitivity"":""0.9992492492492493"",""hits_at_50"":""0.88"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
3494998a5910b7c8	reported	complete	sequential__nm_ladder_seq_h2m_r7			midterm	pair_link_prediction					hits_at_50	0.76000000000000001						unknown					negative_kind=degree_matched;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/midterm__pair_lp.csv	59	"{""auc"":""0.6657010204081633"",""average_precision"":""0.647071636347354"",""endpoint_permutation_auc"":""0.494699375"",""endpoint_sensitivity"":""0.999498997995992"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
caeafcd14a0530ca	reported	complete	sequential__nm_ladder_seq_h2m_r7			midterm	pair_link_prediction					hits_at_50	0.88						unknown					negative_kind=random;scorer=encoder_cosine	scripts/experiments/analysis/transfer/ablations/prodigy_nm/downstream/nm_ladder_downstream_nhop2/data/raw/pair_lp/midterm__pair_lp.csv	60	"{""auc"":""0.7147443877551021"",""average_precision"":""0.7059556213136707"",""endpoint_permutation_auc"":""0.495734"",""endpoint_sensitivity"":""0.9992492492492493"",""leakage_edges"":""0.0"",""n_pairs"":""2800"",""n_positive"":""1400"",""orientation"":""1""}"
