arm	rung	training_seed	model_id	sources	checkpoint_step	checkpoint	checkpoint_sha256	training_revision	dataset	episodes	queries	episode_fingerprint	roc_auc	accuracy	f1
objective	8	1	nmi_objective_r8_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_objective_r8_s1_20260908_132652_015/checkpoint/state_dict_10000.ckpt	dbd56d8603232ea742a135b5a460b524eeaa79f3ae46b82075f4a937797d0f07	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.47381591796875	0.46875	0.48484848484848486
objective	8	2	nmi_objective_r8_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_objective_r8_s2_20260908_132652_063/checkpoint/state_dict_4000.ckpt	2512ab24ef88591d78f57415d2126b44a3c04eeba45573632d9499441efde6a5	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9450878567165798	0.9013671875	0.8231173380035026
objective	8	2	nmi_objective_r8_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_objective_r8_s2_20260908_132652_063/checkpoint/state_dict_4000.ckpt	2512ab24ef88591d78f57415d2126b44a3c04eeba45573632d9499441efde6a5	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.989013671875	0.98046875	0.9808429118773946
objective	8	2	nmi_objective_r8_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_objective_r8_s2_20260908_132652_063/checkpoint/state_dict_4000.ckpt	2512ab24ef88591d78f57415d2126b44a3c04eeba45573632d9499441efde6a5	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7615890502929688	0.6923828125	0.6871896722939425
objective	8	2	nmi_objective_r8_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_objective_r8_s2_20260908_132652_063/checkpoint/state_dict_4000.ckpt	2512ab24ef88591d78f57415d2126b44a3c04eeba45573632d9499441efde6a5	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6376448737250434	0.5963541666666666	0.5939751146037983
objective	8	2	nmi_objective_r8_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk,facebook_page_reference	4000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_objective_r8_s2_20260908_132652_063/checkpoint/state_dict_4000.ckpt	2512ab24ef88591d78f57415d2126b44a3c04eeba45573632d9499441efde6a5	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.48651123046875	0.5	0.49206349206349204
schedule	1	0	nmi_schedule_r1_s0	ukr_rus	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r1_s0_20260904_023439_019/checkpoint/state_dict_10000.ckpt	5fe498d749adcffb0b3a5338f8c2966bf4ef3cbce0b8dd3624b5e9931ab55747	6260524ef6a5833ea1628712e901904db5fb5b75	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9492998476381656	0.8880208333333334	0.8043230944254836
schedule	1	0	nmi_schedule_r1_s0	ukr_rus	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r1_s0_20260904_023439_019/checkpoint/state_dict_10000.ckpt	5fe498d749adcffb0b3a5338f8c2966bf4ef3cbce0b8dd3624b5e9931ab55747	6260524ef6a5833ea1628712e901904db5fb5b75	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.99017333984375	0.984375	0.9846153846153847
schedule	1	0	nmi_schedule_r1_s0	ukr_rus	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r1_s0_20260904_023439_019/checkpoint/state_dict_10000.ckpt	5fe498d749adcffb0b3a5338f8c2966bf4ef3cbce0b8dd3624b5e9931ab55747	6260524ef6a5833ea1628712e901904db5fb5b75	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7540359497070312	0.6826171875	0.6759720837487537
schedule	1	0	nmi_schedule_r1_s0	ukr_rus	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r1_s0_20260904_023439_019/checkpoint/state_dict_10000.ckpt	5fe498d749adcffb0b3a5338f8c2966bf4ef3cbce0b8dd3624b5e9931ab55747	6260524ef6a5833ea1628712e901904db5fb5b75	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6381223466661241	0.6025390625	0.6115176582882597
schedule	1	0	nmi_schedule_r1_s0	ukr_rus	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r1_s0_20260904_023439_019/checkpoint/state_dict_10000.ckpt	5fe498d749adcffb0b3a5338f8c2966bf4ef3cbce0b8dd3624b5e9931ab55747	6260524ef6a5833ea1628712e901904db5fb5b75	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.509765625	0.5234375	0.49586776859504134
schedule	1	1	nmi_schedule_r1_s1	ukr_rus	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r1_s1_20260908_132652_024/checkpoint/state_dict_8000.ckpt	1a46fea298012828ab47e099f2e53cea62b473fcbbb9274196fe3aa4856203ba	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9447982222945602	0.880859375	0.7946127946127947
schedule	1	1	nmi_schedule_r1_s1	ukr_rus	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r1_s1_20260908_132652_024/checkpoint/state_dict_8000.ckpt	1a46fea298012828ab47e099f2e53cea62b473fcbbb9274196fe3aa4856203ba	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98895263671875	0.984375	0.9846153846153847
schedule	1	1	nmi_schedule_r1_s1	ukr_rus	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r1_s1_20260908_132652_024/checkpoint/state_dict_8000.ckpt	1a46fea298012828ab47e099f2e53cea62b473fcbbb9274196fe3aa4856203ba	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7530288696289062	0.6845703125	0.6842619745845552
schedule	1	1	nmi_schedule_r1_s1	ukr_rus	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r1_s1_20260908_132652_024/checkpoint/state_dict_8000.ckpt	1a46fea298012828ab47e099f2e53cea62b473fcbbb9274196fe3aa4856203ba	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6562896304660373	0.6165364583333334	0.6309523809523809
schedule	1	1	nmi_schedule_r1_s1	ukr_rus	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r1_s1_20260908_132652_024/checkpoint/state_dict_8000.ckpt	1a46fea298012828ab47e099f2e53cea62b473fcbbb9274196fe3aa4856203ba	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.51776123046875	0.5078125	0.4878048780487805
schedule	1	2	nmi_schedule_r1_s2	ukr_rus	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r1_s2_20260908_132652_072/checkpoint/state_dict_10000.ckpt	dcf9f26a9a5f7b4e748f5053311e63a2510fb5e01414821a5229bfee8eb6c5bb	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9397354125976561	0.8831380208333334	0.7972896668548842
schedule	1	2	nmi_schedule_r1_s2	ukr_rus	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r1_s2_20260908_132652_072/checkpoint/state_dict_10000.ckpt	dcf9f26a9a5f7b4e748f5053311e63a2510fb5e01414821a5229bfee8eb6c5bb	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98626708984375	0.98046875	0.9808429118773946
schedule	1	2	nmi_schedule_r1_s2	ukr_rus	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r1_s2_20260908_132652_072/checkpoint/state_dict_10000.ckpt	dcf9f26a9a5f7b4e748f5053311e63a2510fb5e01414821a5229bfee8eb6c5bb	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7698516845703125	0.6962890625	0.6929911154985192
schedule	1	2	nmi_schedule_r1_s2	ukr_rus	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r1_s2_20260908_132652_072/checkpoint/state_dict_10000.ckpt	dcf9f26a9a5f7b4e748f5053311e63a2510fb5e01414821a5229bfee8eb6c5bb	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6786482069227431	0.6321614583333334	0.6371226718047527
schedule	1	2	nmi_schedule_r1_s2	ukr_rus	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r1_s2_20260908_132652_072/checkpoint/state_dict_10000.ckpt	dcf9f26a9a5f7b4e748f5053311e63a2510fb5e01414821a5229bfee8eb6c5bb	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.5357666015625	0.53515625	0.5509433962264151
schedule	2	0	nmi_schedule_r2_s0	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r2_s0_20260904_023439_036/checkpoint/state_dict_10000.ckpt	e62665a8193a532a475de7e2a982cc86ee90915bbdc95df917473212a9e7d78c	6260524ef6a5833ea1628712e901904db5fb5b75	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.942802146629051	0.888671875	0.803448275862069
schedule	2	0	nmi_schedule_r2_s0	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r2_s0_20260904_023439_036/checkpoint/state_dict_10000.ckpt	e62665a8193a532a475de7e2a982cc86ee90915bbdc95df917473212a9e7d78c	6260524ef6a5833ea1628712e901904db5fb5b75	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98565673828125	0.98046875	0.9808429118773946
schedule	2	0	nmi_schedule_r2_s0	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r2_s0_20260904_023439_036/checkpoint/state_dict_10000.ckpt	e62665a8193a532a475de7e2a982cc86ee90915bbdc95df917473212a9e7d78c	6260524ef6a5833ea1628712e901904db5fb5b75	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7830772399902344	0.703125	0.6978131212723658
schedule	2	0	nmi_schedule_r2_s0	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r2_s0_20260904_023439_036/checkpoint/state_dict_10000.ckpt	e62665a8193a532a475de7e2a982cc86ee90915bbdc95df917473212a9e7d78c	6260524ef6a5833ea1628712e901904db5fb5b75	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6244127485487196	0.5934244791666666	0.6066141732283464
schedule	2	0	nmi_schedule_r2_s0	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r2_s0_20260904_023439_036/checkpoint/state_dict_10000.ckpt	e62665a8193a532a475de7e2a982cc86ee90915bbdc95df917473212a9e7d78c	6260524ef6a5833ea1628712e901904db5fb5b75	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.48724365234375	0.48828125	0.45643153526970953
schedule	2	1	nmi_schedule_r2_s1	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r2_s1_20260908_132652_025/checkpoint/state_dict_10000.ckpt	bc945d23c9e8d3caaf3e773828739f5d2b5cf1d000fe1e7ff24c92496658acc5	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9358274671766492	0.8776041666666666	0.7861205915813424
schedule	2	1	nmi_schedule_r2_s1	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r2_s1_20260908_132652_025/checkpoint/state_dict_10000.ckpt	bc945d23c9e8d3caaf3e773828739f5d2b5cf1d000fe1e7ff24c92496658acc5	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98675537109375	0.98046875	0.9808429118773946
schedule	2	1	nmi_schedule_r2_s1	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r2_s1_20260908_132652_025/checkpoint/state_dict_10000.ckpt	bc945d23c9e8d3caaf3e773828739f5d2b5cf1d000fe1e7ff24c92496658acc5	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7814750671386719	0.6953125	0.6904761904761905
schedule	2	1	nmi_schedule_r2_s1	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r2_s1_20260908_132652_025/checkpoint/state_dict_10000.ckpt	bc945d23c9e8d3caaf3e773828739f5d2b5cf1d000fe1e7ff24c92496658acc5	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6279773712158203	0.5960286458333334	0.6110937010341586
schedule	2	1	nmi_schedule_r2_s1	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r2_s1_20260908_132652_025/checkpoint/state_dict_10000.ckpt	bc945d23c9e8d3caaf3e773828739f5d2b5cf1d000fe1e7ff24c92496658acc5	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.48785400390625	0.4921875	0.4881889763779528
schedule	2	2	nmi_schedule_r2_s2	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r2_s2_20260908_132652_073/checkpoint/state_dict_10000.ckpt	7b057ed3eb83359c170c6ec7fdc9576f553ba1af4ed8856c85ee9b7da730ef82	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9412635520652488	0.8987630208333334	0.8184471687098658
schedule	2	2	nmi_schedule_r2_s2	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r2_s2_20260908_132652_073/checkpoint/state_dict_10000.ckpt	7b057ed3eb83359c170c6ec7fdc9576f553ba1af4ed8856c85ee9b7da730ef82	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9842529296875	0.984375	0.9846153846153847
schedule	2	2	nmi_schedule_r2_s2	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r2_s2_20260908_132652_073/checkpoint/state_dict_10000.ckpt	7b057ed3eb83359c170c6ec7fdc9576f553ba1af4ed8856c85ee9b7da730ef82	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7766914367675781	0.6962890625	0.6947988223748773
schedule	2	2	nmi_schedule_r2_s2	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r2_s2_20260908_132652_073/checkpoint/state_dict_10000.ckpt	7b057ed3eb83359c170c6ec7fdc9576f553ba1af4ed8856c85ee9b7da730ef82	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.632680892944336	0.60546875	0.6154822335025381
schedule	2	2	nmi_schedule_r2_s2	ukr_rus,covid	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r2_s2_20260908_132652_073/checkpoint/state_dict_10000.ckpt	7b057ed3eb83359c170c6ec7fdc9576f553ba1af4ed8856c85ee9b7da730ef82	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.49945068359375	0.5	0.49206349206349204
schedule	3	0	nmi_schedule_r3_s0	ukr_rus,covid,midterm	6000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r3_s0_20260904_023439_053/checkpoint/state_dict_6000.ckpt	41e64c4784c5cde1005101f21c74580a3b9d32d131f895df72f741c9005f8ca5	6260524ef6a5833ea1628712e901904db5fb5b75	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9400510434751157	0.8990885416666666	0.8170011806375442
schedule	3	0	nmi_schedule_r3_s0	ukr_rus,covid,midterm	6000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r3_s0_20260904_023439_053/checkpoint/state_dict_6000.ckpt	41e64c4784c5cde1005101f21c74580a3b9d32d131f895df72f741c9005f8ca5	6260524ef6a5833ea1628712e901904db5fb5b75	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98468017578125	0.984375	0.9846153846153847
schedule	3	0	nmi_schedule_r3_s0	ukr_rus,covid,midterm	6000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r3_s0_20260904_023439_053/checkpoint/state_dict_6000.ckpt	41e64c4784c5cde1005101f21c74580a3b9d32d131f895df72f741c9005f8ca5	6260524ef6a5833ea1628712e901904db5fb5b75	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.754852294921875	0.6865234375	0.676737160120846
schedule	3	0	nmi_schedule_r3_s0	ukr_rus,covid,midterm	6000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r3_s0_20260904_023439_053/checkpoint/state_dict_6000.ckpt	41e64c4784c5cde1005101f21c74580a3b9d32d131f895df72f741c9005f8ca5	6260524ef6a5833ea1628712e901904db5fb5b75	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6376692454020183	0.6061197916666666	0.6136653895274585
schedule	3	0	nmi_schedule_r3_s0	ukr_rus,covid,midterm	6000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_schedule_r3_s0_20260904_023439_053/checkpoint/state_dict_6000.ckpt	41e64c4784c5cde1005101f21c74580a3b9d32d131f895df72f741c9005f8ca5	6260524ef6a5833ea1628712e901904db5fb5b75	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.49261474609375	0.49609375	0.4980544747081712
schedule	3	1	nmi_schedule_r3_s1	ukr_rus,covid,midterm	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r3_s1_20260908_132652_026/checkpoint/state_dict_8000.ckpt	b1a83bc3b3e749a1365cb6dafcaf39d9d72f3c6da48f1a517faeffbd870bdca1	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9373499552408854	0.8863932291666666	0.7955477445811365
schedule	3	1	nmi_schedule_r3_s1	ukr_rus,covid,midterm	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r3_s1_20260908_132652_026/checkpoint/state_dict_8000.ckpt	b1a83bc3b3e749a1365cb6dafcaf39d9d72f3c6da48f1a517faeffbd870bdca1	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98681640625	0.984375	0.9846153846153847
schedule	3	1	nmi_schedule_r3_s1	ukr_rus,covid,midterm	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r3_s1_20260908_132652_026/checkpoint/state_dict_8000.ckpt	b1a83bc3b3e749a1365cb6dafcaf39d9d72f3c6da48f1a517faeffbd870bdca1	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7825736999511719	0.705078125	0.6998011928429424
schedule	3	1	nmi_schedule_r3_s1	ukr_rus,covid,midterm	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r3_s1_20260908_132652_026/checkpoint/state_dict_8000.ckpt	b1a83bc3b3e749a1365cb6dafcaf39d9d72f3c6da48f1a517faeffbd870bdca1	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6441423628065321	0.6149088541666666	0.6094420600858369
schedule	3	1	nmi_schedule_r3_s1	ukr_rus,covid,midterm	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r3_s1_20260908_132652_026/checkpoint/state_dict_8000.ckpt	b1a83bc3b3e749a1365cb6dafcaf39d9d72f3c6da48f1a517faeffbd870bdca1	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.49224853515625	0.5078125	0.48360655737704916
schedule	3	2	nmi_schedule_r3_s2	ukr_rus,covid,midterm	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r3_s2_20260908_132652_074/checkpoint/state_dict_10000.ckpt	f00bc50db32415bc835d392cb1f55880b8d44c70f9b220dba0b99a68c32f6452	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9322424994574652	0.8916015625	0.8028419182948491
schedule	3	2	nmi_schedule_r3_s2	ukr_rus,covid,midterm	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r3_s2_20260908_132652_074/checkpoint/state_dict_10000.ckpt	f00bc50db32415bc835d392cb1f55880b8d44c70f9b220dba0b99a68c32f6452	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9849853515625	0.984375	0.9846153846153847
schedule	3	2	nmi_schedule_r3_s2	ukr_rus,covid,midterm	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_schedule_r3_s2_20260908_132652_074/checkpoint/state_dict_10000.ckpt	f00bc50db32415bc835d392cb1f55880b8d44c70f9b220dba0b99a68c32f6452	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7668380737304688	0.7041015625	0.6936299292214358
